date,city,houseType,status,numberRooms,numberBathrooms,numberKitchens,numberBalconies,elevator,carParking,heating,houseSpace,PriceType_JOD,PriceType_NIS,PriceType_USD,price
2020-02-12,RB,apartment,A,3,3,1,1,1,1,1,170.0,0,0,1,850
2020-02-12,RB,apartment,A,3,2,1,1,1,1,0,140.0,0,0,1,600
2020-02-12,RB,apartment,A,3,3,1,1,1,1,1,180.0,0,0,1,1100
2020-02-12,RB,apartment,A,3,3,1,1,1,1,0,150.0,0,0,1,650
2020-02-12,RB,apartment,A,3,2,1,1,1,1,0,140.0,0,0,1,700
2020-02-12,RB,apartment,A,3,2,1,1,1,1,0,150.0,0,0,1,550
2020-02-12,B,apartment,A,1,1,1,1,0,1,1,50.0,0,1,0,1600
2020-02-12,RB,apartment,B,1,1,1,0,1,1,0,50.0,0,0,1,350
2020-02-12,RB,apartment,B,1,1,1,1,1,1,0,140.0,0,1,0,900
2020-02-15,H,apartment,C,2,1,1,1,0,0,0,90.0,1,0,0,2700
2020-02-12,RB,apartment,A,3,3,1,1,1,1,1,150.0,0,0,1,800
2020-02-13,RB,apartment,A,3,3,1,1,1,1,1,170.0,0,0,1,700
2020-02-13,RB,apartment,B,3,2,1,1,0,0,0,130.0,0,1,0,1400
2020-03-07,RB,apartment,B,3,2,1,1,0,1,0,110.0,0,1,0,1500
2020-02-13,N,apartment,A,3,1,1,1,0,0,0,110.0,0,1,0,500
2020-02-13,T,apartment,C,3,2,1,2,1,0,0,120.0,1,0,0,2500
2020-02-13,N,apartment,A,1,1,1,1,1,1,0,40.0,0,1,0,1500
2020-02-13,RB,apartment,A,1,1,1,1,0,0,0,140.0,0,0,1,450
2020-02-13,RB,apartment,A,2,1,1,1,0,1,0,150.0,0,1,0,2500
2020-02-13,RB,apartment,B,3,3,1,1,1,1,0,140.0,0,0,1,500
2020-02-13,B,apartment,A,2,2,1,2,0,1,0,145.0,0,1,0,2700
2020-02-13,RB,apartment,B,2,2,1,1,1,1,0,110.0,0,0,1,400
2020-02-13,RB,apartment,A,2,2,1,1,1,1,1,150.0,0,0,1,600
2020-02-13,RB,apartment,A,1,1,1,1,1,1,1,140.0,0,0,1,550
2020-02-13,RB,apartment,B,3,3,1,1,1,1,1,160.0,0,0,1,600
2020-02-13,RB,apartment,B,3,2,1,1,1,1,1,140.0,0,0,1,5009
2020-02-24,B,apartment,A,1,1,0,0,1,1,1,25.0,0,1,0,1000
2020-02-15,JN,apartment,B,2,1,1,1,0,1,1,80.0,0,1,0,1000
2020-02-19,RB,apartment,A,1,1,0,1,1,1,0,26.0,0,1,0,1200
2020-02-15,RB,apartment,A,3,2,1,1,1,1,1,170.0,0,0,1,700
2020-02-15,RB,apartment,B,1,1,1,1,0,0,0,0.0,0,1,0,1500
2020-02-15,N,apartment,A,2,1,1,1,1,1,0,100.0,0,1,0,1800
2020-02-15,RB,apartment,A,3,3,1,3,1,1,1,215.0,0,0,1,850
2020-02-15,RB,apartment,A,2,2,1,1,1,1,1,100.0,0,0,1,1000
2020-02-15,RB,apartment,B,2,1,1,1,1,1,0,80.0,0,1,0,1200
2020-02-17,B,apartment,A,3,2,1,2,0,1,0,145.0,0,1,0,2500
2020-02-20,RB,apartment,B,3,2,1,1,0,0,0,140.0,0,1,0,1300
2020-02-18,RB,apartment,B,2,2,1,2,1,1,0,130.0,0,1,0,800
2020-02-15,RB,apartment,B,3,3,1,1,0,1,0,170.0,0,0,1,1000
2020-02-15,RB,apartment,B,3,2,1,1,1,1,0,160.0,0,0,1,600
2020-02-15,RB,apartment,A,1,1,1,0,1,0,0,140.0,0,0,1,450
2020-02-15,B,apartment,A,1,1,1,0,1,1,1,25.0,0,1,0,1000
2020-02-19,RB,apartment,C,3,3,1,1,1,1,1,155.0,0,0,1,600
2020-02-15,N,apartment,A,1,1,1,1,1,1,1,60.0,0,1,0,1500
2020-02-15,RB,apartment,A,1,1,1,0,1,1,1,50.0,0,0,1,550
2020-02-15,RB,apartment,A,2,2,1,1,0,1,0,145.0,0,0,1,600
2020-02-15,JN,apartment,B,4,3,1,2,0,0,0,166.0,0,1,0,1000
2020-02-15,RB,apartment,A,1,1,1,0,1,0,0,140.0,0,0,1,450
2020-02-15,RB,apartment,B,3,2,1,1,0,0,0,140.0,0,1,0,1300
2020-02-15,RB,apartment,B,3,2,1,2,1,1,0,140.0,0,0,1,500
2020-02-15,RB,apartment,B,1,1,1,0,1,1,0,45.0,0,0,1,340
2020-02-19,RB,apartment,A,1,1,1,0,1,1,0,60.0,0,1,0,1300
2020-02-15,RB,apartment,B,2,1,1,1,0,1,0,140.0,0,1,0,1100
2020-02-15,RB,apartment,A,3,3,1,2,1,1,1,140.0,0,0,1,700
2020-02-15,B,apartment,A,4,2,1,0,1,1,0,140.0,0,1,0,1700
2020-02-15,JR,apartment,A,2,1,1,1,0,1,0,100.0,0,1,0,1700
2020-02-15,RB,apartment,A,3,3,1,1,1,1,0,150.0,0,0,1,600
2020-02-15,RB,apartment,A,3,2,1,1,1,1,1,162.0,0,0,1,600
2020-02-15,RB,Roof,A,3,3,1,1,0,0,0,168.0,0,0,1,550
2020-02-15,RB,apartment,B,3,3,1,2,0,0,0,200.0,0,1,0,2000
2020-02-15,RB,apartment,A,3,3,1,1,1,1,1,150.0,0,0,1,600
2020-02-23,RB,apartment,A,2,2,150,0,0,0,0,140.0,0,1,0,1500
2020-02-20,RB,Roof,A,1,2,1,0,0,0,0,70.0,0,0,1,500
2020-02-16,RB,apartment,A,2,2,1,1,1,0,0,120.0,0,0,1,600
2020-02-16,RB,apartment,A,3,2,1,0,1,0,0,140.0,0,1,0,2100
2020-02-16,B,apartment,A,3,2,1,2,1,1,1,160.0,0,1,0,2100
2020-02-16,RB,apartment,B,3,2,1,0,1,1,0,130.0,0,1,0,1100
2020-02-20,RB,apartment,A,3,2,1,1,1,1,0,125.0,0,0,1,650
2020-02-16,RB,apartment,A,3,2,1,1,1,1,0,140.0,0,0,1,600
2020-02-16,RB,apartment,A,1,1,1,0,1,0,0,140.0,0,0,1,450
2020-02-19,RB,apartment,A,1,1,1,1,1,1,1,50.0,0,1,0,1800
2020-02-16,RB,apartment,A,2,2,1,0,1,1,1,100.0,0,1,0,2800
2020-02-16,RB,apartment,B,3,3,1,1,1,1,1,170.0,0,0,1,700
2020-02-16,RB,apartment,B,3,3,1,1,1,1,0,155.0,0,0,1,500
2020-02-16,RB,apartment,A,1,1,1,1,1,1,1,80.0,0,0,1,500
2020-02-16,RB,apartment,A,3,3,2,1,1,1,0,170.0,0,0,1,600
2020-02-16,RB,apartment,A,2,1,1,1,0,1,0,120.0,0,0,1,600
2020-02-17,RB,apartment,A,3,2,1,2,0,0,0,140.0,0,1,0,1500
2020-02-17,JN,apartment,B,2,1,1,1,0,1,0,145.0,1,0,0,250
2020-02-17,N,apartment,A,3,2,1,0,0,0,0,120.0,0,1,0,2200
2020-02-16,RB,apartment,B,2,3,1,1,1,1,1,155.0,0,0,1,600
2020-02-17,N,apartment,B,3,2,1,1,1,0,0,145.0,1,0,0,3500
2020-02-17,T,Roof,C,2,1,1,1,0,0,0,140.0,0,1,0,1000
2020-02-17,RB,apartment,C,2,1,1,1,0,1,0,90.0,0,1,0,1000
2020-02-17,N,apartment,A,2,1,1,0,1,0,0,140.0,0,1,0,1900
2020-02-17,RB,apartment,B,1,1,1,0,1,1,0,140.0,0,1,0,900
2020-02-17,RB,apartment,B,2,1,1,0,1,1,0,140.0,0,1,0,1100
2020-02-17,RB,apartment,B,3,2,1,2,0,1,0,160.0,0,1,0,1100
2020-02-17,N,apartment,A,2,1,1,1,0,0,0,80.0,0,1,0,750
2020-02-17,RB,apartment,B,2,1,1,1,0,0,0,140.0,0,1,0,1500
2020-02-17,RB,apartment,B,4,2,1,2,1,1,0,170.0,0,1,0,1450
2020-03-09,RB,apartment,B,2,2,1,1,0,1,0,140.0,0,1,0,1500
2020-02-17,RB,apartment,A,3,2,1,1,0,0,0,140.0,0,0,1,600
2020-02-17,RB,apartment,B,3,2,1,1,1,1,1,150.0,0,0,1,550
2020-02-19,RB,apartment,B,3,3,1,3,0,1,0,200.0,0,1,0,1200
2020-02-17,RB,apartment,B,1,1,1,0,0,1,0,45.0,0,0,1,340
2020-02-17,RB,apartment,A,3,2,1,3,1,1,1,160.0,0,0,1,800
2020-02-17,RB,apartment,A,3,2,1,1,1,1,0,125.0,0,0,1,650
2020-02-17,RB,apartment,A,1,1,1,1,1,1,1,50.0,0,1,0,1800
2020-02-17,N,apartment,B,3,3,1,0,0,0,0,130.0,1,0,0,2700
2020-02-17,RB,apartment,A,3,3,1,0,1,1,0,150.0,0,0,1,550
2020-02-17,RB,apartment,A,3,3,3,1,1,1,0,150.0,0,0,1,550
2020-02-17,RB,apartment,A,3,2,1,1,1,1,0,135.0,0,1,0,2300
2020-02-17,RB,apartment,B,3,2,1,1,1,1,0,160.0,0,0,1,600
2020-02-22,RB,apartment,B,2,1,1,1,0,0,0,140.0,0,1,0,1200
2020-02-18,RB,apartment,A,1,1,1,1,0,0,0,60.0,0,0,1,350
2020-02-18,N,apartment,A,1,2,1,0,1,0,0,140.0,0,1,0,250
2020-02-18,RB,apartment,A,2,1,1,1,1,1,1,90.0,0,0,1,650
2020-02-18,RB,apartment,B,2,1,1,1,0,0,0,120.0,0,1,0,1250
2020-02-18,N,Roof,A,2,2,1,2,1,1,0,100.0,0,1,0,1500
2020-02-18,RB,apartment,B,3,3,1,1,1,1,1,160.0,0,0,1,700
2020-02-18,RB,apartment,B,3,3,1,1,1,1,0,170.0,0,0,1,700
2020-02-18,B,apartment,B,2,1,1,0,0,1,0,1000.0,0,1,0,1400
2020-02-18,RB,apartment,B,2,1,1,1,1,1,0,132.0,1,0,0,500
2020-02-18,N,apartment,A,2,2,1,1,1,1,1,90.0,0,1,0,1500
2020-02-18,RB,apartment,A,3,3,1,0,1,1,0,160.0,0,0,1,550
2020-02-18,N,apartment,B,3,2,1,1,1,1,0,135.0,1,0,0,3000
2020-02-18,N,apartment,A,3,2,1,1,1,1,0,120.0,0,1,0,1700
2020-02-19,RB,apartment,B,3,2,1,1,1,1,0,165.0,0,0,1,400
2020-02-18,B,Roof,B,4,2,1,0,1,1,1,140.0,0,1,0,2000
2020-02-18,RB,Roof,A,2,1,1,2,1,1,1,145.0,0,0,1,800
2020-02-18,RB,apartment,A,1,1,1,0,0,0,0,140.0,0,0,1,450
2020-02-18,N,apartment,A,3,2,1,1,1,1,0,150.0,0,1,0,1500
2020-02-18,RB,Roof,A,1,1,1,0,0,0,0,100.0,0,1,0,1000
2020-02-18,RB,apartment,A,3,2,1,0,1,1,0,110.0,0,0,1,600
2020-02-18,RB,apartment,B,3,2,1,1,1,1,0,140.0,0,0,1,400
2020-02-18,RB,apartment,A,3,2,1,1,1,1,0,140.0,0,0,1,600
2020-02-18,RB,apartment,A,1,2,1,0,0,0,0,140.0,0,1,0,1200
2020-02-18,RB,apartment,B,2,2,1,1,0,0,0,110.0,0,0,1,400
2020-02-22,H,apartment,C,3,2,1,1,0,1,0,130.0,1,0,0,2700
2020-02-18,N,apartment,B,3,2,1,1,0,0,0,130.0,1,0,0,2000
2020-02-18,T,apartment,C,3,2,1,1,0,0,0,120.0,0,1,0,800
2020-02-18,RB,apartment,A,3,3,1,1,1,1,0,160.0,0,0,1,700
2020-02-18,RB,apartment,A,3,2,1,1,1,1,0,155.0,0,0,1,600
2020-02-18,RB,apartment,A,1,1,1,1,1,1,0,80.0,0,0,1,500
2020-02-18,RB,apartment,B,3,2,1,1,1,1,0,155.0,0,0,1,500
2020-02-19,RB,apartment,A,3,2,1,0,1,0,0,140.0,0,0,1,800
2020-02-19,RB,apartment,A,1,1,1,1,1,1,0,60.0,0,0,1,400
2020-02-19,RB,apartment,A,3,3,1,1,1,1,0,160.0,0,1,0,2000
2020-02-19,RB,apartment,A,2,2,1,1,1,1,0,125.0,0,0,1,500
2020-02-19,RB,apartment,A,2,2,1,1,1,1,1,120.0,0,0,1,800
2020-02-19,RB,apartment,A,1,1,1,1,1,1,1,80.0,0,0,1,450
2020-02-19,N,apartment,A,2,1,1,0,0,0,0,100.0,0,1,0,1000
2020-02-19,RB,apartment,B,1,1,1,0,1,1,0,45.0,0,0,1,340
2020-02-25,H,apartment,C,3,2,1,1,0,1,0,130.0,1,0,0,3300
2020-02-19,RB,apartment,A,1,1,1,1,0,0,0,140.0,0,0,1,400
2020-02-19,RB,apartment,B,2,2,1,1,1,1,0,140.0,0,0,1,450
2020-02-22,RB,apartment,A,3,2,1,0,1,0,0,140.0,0,0,1,800
2020-02-19,RB,apartment,B,5,4,1,1,1,1,1,260.0,0,0,1,800
2020-02-19,N,apartment,A,2,2,1,1,1,1,0,170.0,0,1,0,500
2020-02-19,RB,apartment,A,3,2,1,3,1,1,1,150.0,0,0,1,750
2020-02-19,RB,apartment,B,2,2,1,1,0,0,0,110.0,0,0,1,400
2020-02-19,N,apartment,A,3,2,1,1,1,1,0,120.0,0,1,0,1500
2020-02-19,RB,apartment,A,1,1,1,1,0,0,0,140.0,0,0,1,350
2020-02-19,RB,apartment,B,1,1,1,1,1,1,1,45.0,0,1,0,1800
2020-02-19,RB,apartment,A,2,2,1,1,0,1,0,140.0,0,0,1,500
2020-02-19,RB,apartment,A,1,1,1,1,0,1,1,90.0,0,0,1,450
2020-02-19,RB,apartment,A,1,1,1,1,0,1,1,90.0,0,0,1,550
2020-02-19,RB,apartment,A,3,3,1,2,1,1,1,200.0,0,0,1,850
2020-03-05,RB,apartment,B,3,2,1,1,0,0,0,135.0,1,0,0,140000
2020-02-19,RB,apartment,B,3,3,1,1,1,1,1,155.0,0,0,1,600
2020-02-20,RB,apartment,A,3,2,1,1,0,0,0,140.0,0,0,1,600
2020-02-20,RB,apartment,B,2,1,1,0,0,0,0,90.0,0,1,0,900
2020-02-20,RB,apartment,A,3,2,1,2,1,1,1,170.0,0,0,1,900
2020-02-25,RB,apartment,B,3,3,1,1,0,1,0,160.0,0,1,0,1200
2020-02-20,RB,apartment,C,3,3,1,0,1,1,0,150.0,0,0,1,450
2020-02-20,JR,apartment,B,6,2,1,1,0,0,0,200.0,0,1,0,1500
2020-02-20,T,apartment,B,3,2,2,2,0,0,0,120.0,0,1,0,1300
2020-02-20,RB,apartment,B,5,3,1,2,0,0,0,270.0,0,0,1,200
2020-02-20,RB,apartment,A,3,2,1,1,1,1,0,140.0,0,1,0,2000
2020-02-20,RB,apartment,A,3,2,1,1,1,1,0,140.0,0,0,1,600
2020-02-20,RB,apartment,A,1,1,1,0,0,0,0,140.0,0,0,1,350
2020-02-20,RB,apartment,B,2,1,1,1,0,0,0,140.0,0,1,0,1200
2020-02-20,RB,apartment,B,2,1,1,2,0,1,0,130.0,0,1,0,1500
2020-02-26,RB,apartment,A,1,1,1,0,0,1,0,30.0,0,0,1,350
2020-02-20,RB,apartment,A,3,3,1,2,1,1,1,170.0,0,1,0,310000
2020-02-20,RB,apartment,B,3,2,1,1,1,1,0,140.0,0,1,0,1800
2020-02-20,RB,apartment,A,3,3,1,1,1,1,1,180.0,0,0,1,1000
2020-02-20,RB,apartment,A,3,3,1,1,1,1,1,180.0,0,0,1,900
2020-02-20,RB,apartment,A,2,3,1,1,1,1,1,140.0,0,0,1,500
2020-02-20,H,apartment,B,2,2,1,2,0,0,0,110.0,1,0,0,2500
2020-02-20,RB,apartment,B,2,2,1,1,0,0,0,110.0,0,0,1,400
2020-02-20,RB,apartment,B,3,3,1,1,1,1,0,160.0,0,0,1,600
2020-02-22,RB,apartment,A,2,1,1,2,1,1,1,120.0,0,0,1,900
2020-02-22,RB,apartment,A,2,2,1,0,1,1,0,140.0,0,0,1,600
2020-02-22,N,apartment,B,3,1,1,1,0,0,0,150.0,1,0,0,2800
2020-02-22,RB,apartment,B,2,1,1,1,0,0,0,140.0,0,0,1,400
2020-02-22,B,apartment,B,2,1,1,0,0,1,0,75.0,0,1,0,1000
2020-04-29,RB,apartment,A,2,2,1,1,1,1,0,130.0,0,0,1,650
2020-02-20,N,apartment,B,3,2,1,1,1,1,1,130.0,1,0,0,2500
2020-02-22,N,apartment,A,3,2,1,1,0,0,0,130.0,0,1,0,1500
2020-02-22,N,apartment,A,3,2,1,1,1,0,0,135.0,0,1,0,2200
2020-02-22,N,apartment,A,2,2,1,1,1,1,0,140.0,0,1,0,3000
2020-02-22,J,apartment,B,3,2,1,2,0,0,1,200.0,0,1,0,1500
2020-02-22,TB,apartment,B,3,3,1,2,0,1,0,170.0,0,1,0,1000
2020-02-22,N,apartment,B,2,2,1,1,1,1,0,100.0,1,0,0,2600
2020-02-22,T,apartment,B,3,2,1,1,0,0,0,140.0,1,0,0,2800
2020-02-22,RB,apartment,A,3,3,1,1,1,1,0,150.0,0,0,1,700
2020-02-22,N,apartment,A,3,1,1,1,0,0,0,140.0,0,1,0,500
2020-02-22,N,apartment,B,4,1,1,3,0,1,0,180.0,1,0,0,3000
2020-02-22,RB,apartment,A,2,2,2,1,1,1,1,139.0,0,0,1,800
2020-02-22,RB,apartment,A,1,1,1,1,1,1,1,90.0,0,0,1,500
2020-02-22,RB,apartment,A,1,1,1,1,1,1,1,90.0,0,0,1,500
2020-02-22,RB,apartment,A,3,3,1,1,1,1,1,170.0,0,0,1,1100
2020-02-22,RB,apartment,B,3,3,1,1,1,1,0,170.0,0,0,1,700
2020-02-22,RB,apartment,B,3,3,1,1,1,1,1,170.0,0,0,1,700
2020-02-22,RB,apartment,B,2,1,1,0,1,1,0,100.0,0,1,0,1100
2020-02-22,RB,apartment,B,2,1,1,0,0,0,0,80.0,0,1,0,1000
2020-02-22,RB,apartment,B,2,1,1,1,0,0,0,140.0,0,1,0,800
2020-02-22,JR,apartment,B,2,1,1,0,0,0,0,90.0,0,1,0,1400
2020-02-22,RB,apartment,B,1,1,1,1,1,1,1,80.0,0,0,1,350
2020-02-22,RB,apartment,A,3,2,1,1,1,1,1,140.0,0,0,1,850
2020-02-22,RB,apartment,A,2,2,1,0,1,1,0,140.0,0,0,1,600
2020-02-22,RB,apartment,B,3,2,1,1,1,1,0,140.0,0,1,0,1500
2020-02-22,RB,apartment,A,3,2,1,1,1,1,0,125.0,0,0,1,650
2020-02-22,B,apartment,B,3,1,1,2,0,1,1,140.0,0,1,0,1500
2020-02-22,RB,apartment,A,3,2,1,2,0,0,0,140.0,0,1,0,1500
2020-02-22,JR,apartment,A,3,2,1,0,1,1,1,100.0,0,0,1,650
2020-02-22,RB,apartment,A,2,1,1,1,0,0,0,140.0,0,0,1,400
2020-02-22,RB,apartment,A,1,1,1,1,1,1,0,140.0,0,0,1,500
2020-02-22,RB,apartment,A,3,2,1,0,1,1,0,140.0,0,1,0,350
2020-02-22,N,apartment,B,3,3,1,1,0,0,0,200.0,1,0,0,3300
2020-02-22,N,apartment,B,3,3,1,1,0,1,0,160.0,1,0,0,3700
2020-02-22,RB,apartment,A,2,2,1,1,0,0,0,140.0,0,1,0,2500
2020-02-26,RB,apartment,A,3,3,1,1,1,1,1,169.0,0,0,1,500
2020-02-25,T,apartment,C,3,2,1,1,0,1,0,100.0,0,1,0,900
2020-02-23,RB,apartment,B,2,1,1,1,0,1,0,140.0,0,0,1,500
2020-02-23,RB,apartment,A,1,1,1,1,1,0,0,140.0,0,0,1,350
2020-02-23,RB,apartment,A,1,1,1,0,0,0,0,40.0,0,1,0,1000
2020-02-23,N,apartment,B,2,1,1,1,1,0,0,120.0,1,0,0,2200
2020-02-24,RB,apartment,A,3,3,1,2,1,1,0,180.0,0,0,1,900
2020-02-23,RB,apartment,B,3,1,1,2,0,1,0,150.0,0,0,1,500
2020-02-23,RB,apartment,A,1,1,1,1,1,0,1,50.0,0,0,1,400
2020-02-23,RB,apartment,A,3,3,3,3,1,1,1,200.0,0,0,1,850
2020-02-23,RB,apartment,A,3,3,1,1,1,1,1,140.0,0,0,1,1000
2020-02-23,RB,apartment,A,2,1,1,1,0,0,0,140.0,0,0,1,400
2020-02-23,RB,apartment,A,2,1,1,1,0,0,0,140.0,0,0,1,400
2020-02-23,RB,apartment,A,1,1,1,1,0,0,1,140.0,0,0,1,400
2020-02-23,RB,apartment,A,3,2,1,1,1,1,0,150.0,0,0,1,650
2020-02-23,RB,apartment,A,1,1,1,0,0,0,0,140.0,0,0,1,350
2020-02-23,RB,apartment,A,1,1,1,1,1,1,1,140.0,0,1,0,1800
2020-02-23,RB,apartment,B,3,3,1,1,1,1,0,160.0,0,0,1,600
2020-02-23,B,Roof,A,2,2,1,1,1,1,1,150.0,0,1,0,2000
2020-02-23,Q,apartment,B,3,3,1,1,0,1,0,100.0,0,1,0,1200
2020-02-23,RB,apartment,A,3,2,1,1,1,1,1,160.0,0,0,1,800
2020-02-23,N,apartment,A,3,2,1,0,0,0,0,150.0,0,1,0,2500
2020-02-23,RB,apartment,A,1,1,1,1,1,1,0,140.0,0,0,1,500
2020-02-23,RB,apartment,A,2,2,1,1,1,1,1,145.0,0,0,1,950
2020-02-23,RB,apartment,A,3,3,1,1,1,1,1,160.0,0,0,1,1100
2020-02-24,RB,apartment,B,3,2,1,1,1,1,0,150.0,0,0,1,500
2020-03-01,RB,apartment,A,2,1,1,1,1,1,0,140.0,0,1,0,2000
2020-02-24,RB,apartment,A,3,2,1,1,1,1,0,130.0,0,1,0,2500
2020-02-24,RB,apartment,A,2,1,1,1,0,0,0,150.0,0,1,0,2500
2020-02-23,N,apartment,B,6,3,1,2,1,0,0,200.0,1,0,0,3000
2020-03-03,RB,apartment,B,3,3,1,2,0,1,0,250.0,0,1,0,2000
2020-03-01,B,apartment,B,2,1,1,1,0,0,0,120.0,0,1,0,1500
2020-02-24,RB,apartment,B,2,2,1,2,0,0,0,140.0,0,1,0,1200
2020-02-24,RB,apartment,A,1,2,1,1,0,1,0,16.0,0,1,0,550
2020-02-24,RB,apartment,B,4,3,1,1,1,1,1,170.0,0,0,1,600
2020-02-24,B,apartment,B,3,1,1,1,0,1,0,100.0,0,1,0,1500
2020-02-24,RB,apartment,B,3,2,1,2,1,0,0,175.0,0,0,1,600
2020-02-24,RB,Roof,B,3,2,1,5,0,1,1,220.0,0,0,1,600
2020-03-05,H,apartment,C,3,2,1,1,0,0,0,150.0,1,0,0,3500
2020-02-24,RB,apartment,A,3,3,1,1,1,1,1,140.0,0,0,1,700
2020-02-24,RB,apartment,A,3,2,1,2,1,1,0,140.0,0,0,1,850
2020-02-24,N,apartment,B,3,1,1,0,0,0,0,140.0,1,0,0,1800
2020-02-24,RB,apartment,B,1,1,1,1,1,1,0,60.0,0,1,0,900
2020-02-24,N,apartment,A,3,2,1,2,1,1,0,150.0,0,1,0,2000
2020-02-24,RB,apartment,A,2,2,1,0,1,0,0,120.0,0,1,0,2200
2020-02-24,RB,apartment,A,2,2,1,1,1,1,0,125.0,0,0,1,500
2020-02-24,RB,apartment,B,2,1,1,2,0,0,0,110.0,0,0,1,350
2020-02-24,RB,apartment,A,3,2,1,1,1,1,0,150.0,0,0,1,700
2020-02-24,T,apartment,B,4,2,1,0,1,0,0,144.0,0,1,0,1400
2020-02-25,RB,apartment,C,2,2,1,1,1,1,0,150.0,0,0,1,500
2020-02-25,N,apartment,C,4,2,1,1,0,1,0,150.0,1,0,0,2500
2020-02-25,RB,apartment,A,1,1,1,1,1,1,0,45.0,1,0,0,200
2020-02-25,B,apartment,C,3,2,1,1,0,0,0,135.0,0,1,0,1700
2020-02-25,RB,apartment,B,2,1,1,2,1,0,0,100.0,0,1,0,1200
2020-02-25,N,apartment,A,2,1,1,1,1,1,0,75.0,0,1,0,2000
2020-02-25,RB,apartment,B,3,2,1,1,1,1,0,140.0,0,1,0,1200
2020-02-25,RB,apartment,A,1,1,1,0,1,1,0,45.0,0,0,1,400
2020-02-25,RB,apartment,A,3,3,1,0,1,1,0,170.0,0,0,1,1200
2020-02-25,JN,apartment,C,2,3,1,1,0,0,0,100.0,1,0,0,170
2020-02-25,RB,apartment,B,2,1,1,1,0,0,0,140.0,0,1,0,1500
2020-02-25,RB,Roof,A,1,1,1,0,0,0,0,50.0,0,0,1,300
2020-02-25,N,apartment,C,2,1,1,0,0,0,0,90.0,1,0,0,2300
2020-02-26,N,apartment,A,4,3,1,0,0,0,0,140.0,0,1,0,2500
2020-02-25,RB,apartment,A,3,3,1,2,1,1,1,170.0,0,0,1,900
2020-02-25,RB,apartment,A,1,1,1,0,0,0,0,140.0,0,0,1,400
2020-02-25,RB,apartment,A,2,2,1,0,1,1,0,140.0,0,0,1,600
2020-02-25,RB,apartment,A,3,2,1,1,1,1,0,160.0,0,0,1,600
2020-02-25,RB,apartment,B,3,2,1,1,1,1,0,160.0,0,0,1,500
2020-02-25,RB,apartment,A,1,1,1,1,1,1,1,85.0,0,0,1,550
2020-02-25,RB,apartment,A,3,2,1,0,1,1,1,160.0,0,0,1,850
2020-02-25,RB,apartment,B,3,3,1,1,1,1,0,150.0,0,0,1,450
2020-02-25,RB,apartment,B,2,1,1,1,0,0,0,140.0,0,1,0,1500
2020-02-25,RB,apartment,A,1,1,1,1,1,1,0,140.0,0,0,1,350
2020-02-25,RB,apartment,B,3,3,1,1,1,1,0,140.0,0,0,1,600
2020-02-26,B,apartment,A,1,1,1,1,1,1,1,25.0,0,1,0,1300
2020-02-26,RB,apartment,A,1,1,1,2,1,1,1,0.0,0,0,1,600
2020-02-26,N,apartment,B,2,1,1,1,0,1,0,140.0,1,0,0,3500
2020-02-26,RB,apartment,A,1,1,1,0,1,0,0,140.0,0,1,0,400
2020-02-26,N,apartment,A,3,1,1,2,0,1,0,140.0,0,1,0,1800
2020-02-26,RB,apartment,B,3,3,1,0,1,1,0,170.0,0,0,1,450
2020-02-26,RB,apartment,A,3,3,1,2,1,1,1,180.0,0,0,1,800
2020-02-26,RB,apartment,A,3,2,1,0,1,1,1,180.0,0,0,1,800
2020-02-26,RB,apartment,A,3,3,1,2,1,1,1,200.0,0,0,1,1000
2020-02-29,RB,apartment,A,2,2,1,1,1,1,1,100.0,0,0,1,850
2020-02-26,RB,apartment,A,2,2,1,1,1,1,1,100.0,0,0,1,900
2020-02-26,RB,apartment,A,3,3,1,1,1,1,1,215.0,0,0,1,850
2020-02-26,RB,apartment,B,3,2,1,1,1,1,0,170.0,0,1,0,1700
2020-02-26,RB,apartment,A,3,3,1,2,1,1,0,160.0,0,0,1,800
2020-02-26,RB,apartment,B,3,2,1,1,1,1,0,145.0,0,0,1,430
2020-02-26,RB,apartment,A,3,3,1,2,1,1,1,170.0,0,0,1,950
2020-02-26,RB,apartment,A,3,3,1,1,1,1,1,140.0,0,0,1,800
2020-02-26,RB,apartment,B,3,3,1,1,1,1,0,140.0,0,0,1,450
2020-04-25,RB,apartment,B,3,2,1,1,0,0,0,135.0,0,0,1,450
2020-02-26,RB,apartment,B,3,2,1,1,1,1,0,140.0,0,0,1,500
2020-02-26,H,apartment,B,3,2,1,1,0,1,0,-140.0,1,0,0,4000
2020-02-26,RB,apartment,B,3,2,1,2,1,1,0,160.0,0,0,1,500
2020-02-26,RB,Roof,A,3,2,1,2,0,0,0,175.0,0,0,1,550
2020-02-26,RB,apartment,A,3,3,3,2,1,1,1,180.0,0,0,1,1000
2020-02-29,RB,apartment,B,6,4,2,2,1,1,1,350.0,0,0,1,800
2020-02-27,N,apartment,C,3,2,1,1,1,1,0,150.0,1,0,0,3700
2020-02-26,RB,apartment,A,2,1,1,1,0,0,0,140.0,0,0,1,600
2020-02-26,RB,apartment,B,3,2,1,1,1,1,0,140.0,0,0,1,500
2020-02-26,RB,apartment,A,5,2,1,2,1,1,1,140.0,0,0,1,1000
2020-02-26,RB,apartment,B,3,3,1,1,1,1,0,145.0,0,0,1,600
2020-02-26,RB,apartment,B,1,1,1,1,1,1,0,140.0,0,0,1,500
