date,city,houseType,status,numberRooms,numberBathrooms,numberKitchens,numberBalconies,houseSpace,elevator,carParking,heating,priceUS
2020-06-16,RB,apartment,B,2,2,1,1,125.0,1,1,0,450.0
2020-06-16,RB,apartment,B,2,3,1,2,,1,1,0,450.0
2020-06-16,RB,apartment,B,3,2,1,0,,1,1,0,480.0
2020-06-16,RB,apartment,B,3,2,1,1,160.0,1,1,0,500.0
2020-06-16,RB,apartment,B,3,3,1,1,165.0,1,1,1,600.0
2020-06-16,RB,apartment,B,3,3,1,1,180.0,1,1,1,650.0
2020-06-18,RB,apartment,B,3,2,1,0,120.0,0,1,0,330.0
2020-06-16,RB,apartment,A,3,2,1,1,180.0,1,1,1,700.0
2020-06-16,RB,apartment,B,3,2,1,1,160.0,1,1,0,600.0
2020-06-17,RB,apartment,B,3,1,1,1,,0,1,0,105.0
2020-06-17,RB,apartment,A,3,2,1,1,150.0,1,1,1,700.0
2020-06-16,RB,apartment,A,1,1,1,0,,0,0,0,420.0
2020-06-16,RB,apartment,B,3,2,1,1,,1,1,0,500.0
2020-06-17,T,apartment,C,3,1,1,0,,0,0,0,195.0
2020-06-17,RB,apartment,A,1,2,1,0,,1,1,0,570.0
2020-06-17,RB,apartment,B,3,2,1,1,,1,0,0,450.0
2020-06-17,RB,apartment,A,3,3,1,1,,1,0,0,600.0
2020-06-17,RB,apartment,B,3,2,1,1,,1,0,0,510.0
2020-06-17,N,villa,A,2,2,1,2,160.0,1,1,1,300.0
2020-06-21,RB,apartment,B,3,2,1,2,185.0,0,1,0,390.0
2020-06-20,T,apartment,B,2,2,1,1,135.0,0,0,0,3525.0
2020-06-17,RB,apartment,B,3,3,1,1,165.0,1,1,1,600.0
2020-06-20,RB,apartment,A,1,1,1,0,100.0,1,1,1,400.0
2020-06-17,RB,apartment,B,3,3,1,0,170.0,1,1,0,500.0
2020-06-17,RB,apartment,B,3,2,1,2,180.0,1,1,0,550.0
2020-06-20,RB,apartment,A,3,3,1,2,180.0,1,1,0,800.0
2020-06-25,RB,apartment,B,3,3,1,0,170.0,1,1,0,700.0
2020-06-17,RB,apartment,B,3,2,1,1,,1,1,0,540.0
2020-06-17,RB,apartment,B,3,3,1,1,1.0,1,1,1,550.0
2020-06-17,RB,apartment,B,2,1,1,1,,1,1,0,350.0
2020-06-17,RB,apartment,B,2,2,1,1,140.0,0,1,1,480.0
2020-06-17,RB,apartment,A,3,2,1,1,150.0,1,1,0,600.0
2020-06-17,RB,apartment,B,3,3,1,1,160.0,1,1,0,600.0
2020-06-18,N,apartment,C,5,2,1,2,180.0,1,1,1,4794.0
2020-06-17,RB,apartment,A,3,2,1,1,150.0,1,1,0,700.0
2020-06-17,RB,apartment,B,3,2,1,1,160.0,1,1,0,600.0
2020-06-18,RB,Roof,A,2,2,1,1,,0,0,0,90.0
2020-06-17,N,villa,A,2,2,1,2,160.0,0,1,0,150.0
2020-06-18,N,apartment,C,2,1,1,1,100.0,0,1,0,2820.0
2020-06-18,RB,apartment,A,2,1,1,1,110.0,1,1,0,600.0
2020-06-17,RB,apartment,B,3,3,1,1,145.0,1,1,0,600.0
2020-06-18,T,apartment,A,1,1,1,0,,0,1,0,360.0
2020-06-18,RB,apartment,B,2,1,1,0,,0,0,0,300.0
2020-06-18,JN,apartment,C,2,1,1,1,75.0,0,1,0,210.0
2020-06-18,RB,apartment,A,3,2,1,1,150.0,0,0,0,120.0
2020-06-18,RB,apartment,B,2,1,1,0,100.0,1,1,1,360.0
2020-06-18,RB,apartment,B,3,2,1,1,,1,0,0,375.0
2020-06-18,N,apartment,D,3,2,1,1,120.0,1,0,0,420.0
2020-06-18,N,apartment,B,2,1,1,1,90.0,0,0,0,2397.0
2020-06-18,N,apartment,C,3,1,1,0,,0,0,0,2397.0
2020-06-23,RB,apartment,B,3,3,1,1,170.0,1,1,0,600.0
2020-06-18,RB,apartment,A,2,2,1,0,115.0,1,1,1,500.0
2020-06-23,RB,apartment,B,2,1,1,1,130.0,0,1,0,360.0
2020-06-18,RB,apartment,B,3,2,1,1,,1,1,0,540.0
2020-06-18,RB,apartment,B,2,3,1,2,,1,1,0,450.0
2020-06-18,RB,apartment,B,2,2,1,1,135.0,0,1,0,405.0
2020-06-18,RB,apartment,A,3,3,1,1,170.0,1,1,1,650.0
2020-06-18,RB,apartment,A,2,3,1,1,160.0,1,1,1,1100.0
2020-06-18,RB,apartment,A,1,1,1,1,,0,0,0,420.0
2020-06-18,RB,apartment,A,3,2,1,2,160.0,1,1,0,700.0
2020-06-18,RB,apartment,A,3,3,1,1,180.0,1,1,1,1250.0
2020-06-18,RB,apartment,B,3,2,1,1,133.0,1,1,0,550.0
2020-06-18,RB,apartment,B,1,1,1,0,,1,1,0,350.0
2020-06-20,RB,apartment,B,3,1,1,0,180.0,0,0,0,600.0
2020-06-20,RB,apartment,C,3,2,1,2,165.0,1,1,0,435.0
2020-06-20,JR,apartment,B,2,3,1,1,,0,0,0,600.0
2020-06-20,H,apartment,B,4,2,1,1,120.0,0,1,0,3525.0
2020-06-23,RB,apartment,A,1,1,1,1,75.0,1,1,1,500.0
2020-06-28,RB,apartment,B,2,2,1,2,125.0,1,1,1,450.0
2020-07-02,RB,apartment,A,2,2,1,2,125.0,1,1,1,800.0
2020-06-21,JN,apartment,C,3,1,1,1,75.0,1,1,0,210.0
2020-06-21,RB,apartment,B,1,1,1,0,90.0,0,0,0,240.0
2020-06-20,RB,apartment,B,2,1,1,0,100.0,0,1,0,300.0
2020-06-20,B,apartment,E,3,2,1,2,145.0,1,1,1,57000.0
2020-06-20,B,apartment,B,3,2,1,2,140.0,1,0,0,500.0
2020-06-20,B,apartment,B,2,2,1,1,135.0,1,1,0,510.0
2020-06-20,RB,apartment,A,2,1,1,1,,1,1,0,600.0
2020-06-20,RB,apartment,A,4,2,1,1,145.0,1,1,1,600.0
2020-06-20,N,apartment,A,4,2,1,0,180.0,1,1,0,510.0
2020-06-20,RB,apartment,A,3,2,1,1,130.0,1,0,0,450.0
2020-06-20,N,apartment,A,4,2,1,2,,1,1,0,795.0
2020-07-05,RB,apartment,B,3,2,1,2,,0,1,1,800.0
2020-06-20,RB,apartment,B,2,2,1,1,,1,1,0,420.0
2020-06-20,RB,apartment,B,3,2,1,1,,1,1,0,450.0
2020-06-20,RB,apartment,B,3,2,1,1,,1,0,0,360.0
2020-06-20,RB,apartment,B,1,1,1,0,,1,1,1,350.0
2020-06-21,H,apartment,B,3,2,1,1,150.0,0,1,0,5640.0
2020-06-20,RB,apartment,B,2,1,1,1,126.0,1,1,0,480.0
2020-06-20,RB,apartment,B,3,3,1,2,150.0,1,1,0,500.0
2020-06-20,RB,apartment,A,1,1,1,0,50.0,1,1,1,550.0
2020-06-20,RB,apartment,B,3,3,3,1,170.0,1,1,1,600.0
2020-06-20,RB,apartment,A,1,2,1,1,16.0,0,1,0,165.0
2020-06-20,RB,apartment,A,3,2,1,1,135.0,1,1,1,650.0
2020-06-21,T,apartment,B,3,1,1,1,,0,0,0,3102.0
2020-06-20,RB,apartment,A,3,2,1,1,,1,1,1,700.0
2020-06-20,RB,apartment,A,3,2,1,1,,1,1,0,600.0
2020-06-20,RB,apartment,B,3,3,1,1,150.0,1,1,0,600.0
2020-06-28,RB,apartment,B,3,2,1,1,160.0,1,1,0,500.0
2020-06-20,RB,apartment,B,3,2,1,1,,1,1,0,480.0
2020-06-25,B,apartment,B,3,3,1,2,155.0,1,1,0,660.0
2020-06-20,RB,apartment,B,2,2,1,1,120.0,1,1,0,390.0
2020-06-20,RB,apartment,B,2,1,1,1,,0,0,0,360.0
2020-06-20,RB,apartment,B,2,1,1,1,,0,0,0,330.0
2020-06-20,RB,apartment,A,1,1,1,1,,1,1,1,500.0
2020-06-21,RB,apartment,B,2,2,1,2,,0,0,0,390.0
2020-06-20,RB,apartment,A,3,2,1,1,170.0,1,1,0,700.0
2020-06-20,RB,apartment,B,2,2,1,2,133.0,1,1,0,450.0
2020-06-21,RB,Roof,C,1,1,1,0,65.0,0,0,0,300.0
2020-06-21,RB,apartment,A,3,3,1,2,170.0,1,1,1,700.0
2020-06-21,RB,apartment,B,2,1,1,1,89.0,1,1,0,360.0
2020-06-21,H,apartment,C,3,2,1,0,150.0,0,0,0,4230.0
2020-07-13,RB,apartment,A,2,1,1,0,,1,1,0,600.0
2020-06-21,B,apartment,A,1,1,1,1,,0,1,0,450.0
2020-06-21,RB,apartment,A,3,3,1,0,,1,1,0,600.0
2020-06-21,RB,apartment,A,1,1,1,0,,1,0,0,400.0
2020-06-21,RB,apartment,A,2,1,1,0,,1,0,0,600.0
2020-06-21,N,apartment,A,3,2,1,0,120.0,1,0,0,540.0
2020-06-21,RB,apartment,B,3,2,1,2,180.0,1,1,0,550.0
2020-06-21,RB,apartment,A,3,3,1,2,170.0,1,1,0,1200.0
2020-06-21,RB,apartment,B,3,3,1,3,175.0,1,1,0,650.0
2020-06-21,RB,apartment,B,3,3,1,1,140.0,1,1,1,500.0
2020-06-21,RB,apartment,B,2,2,1,1,140.0,1,1,0,500.0
2020-06-21,RB,apartment,B,2,2,1,1,120.0,1,1,0,450.0
2020-06-21,RB,apartment,B,3,2,1,1,,1,1,0,1800.0
2020-06-22,B,apartment,B,2,2,1,2,110.0,1,1,0,423.0
2020-06-21,RB,apartment,B,3,2,1,2,175.0,1,1,0,360.0
2020-06-21,RB,apartment,A,1,1,1,0,,0,0,0,350.0
2020-06-21,JN,apartment,B,3,1,1,1,135.0,0,0,0,33.0
2020-06-21,RB,apartment,B,1,1,1,0,,0,0,0,300.0
2020-06-21,RB,apartment,A,3,2,1,2,130.0,1,1,1,700.0
2020-06-21,N,apartment,A,3,2,1,1,300.0,0,0,0,135.0
2020-06-21,RB,apartment,B,3,2,1,1,133.0,1,1,0,550.0
2020-06-21,RB,apartment,C,3,2,1,2,140.0,1,1,0,500.0
2020-06-22,RB,apartment,B,3,3,1,3,167.0,1,1,1,600.0
2020-06-22,RB,apartment,B,4,2,1,2,170.0,0,0,0,540.0
2020-06-22,B,apartment,B,3,2,1,1,,1,1,0,450.0
2020-06-22,N,apartment,A,3,2,1,1,110.0,0,0,0,390.0
2020-06-25,RB,apartment,B,3,3,1,3,190.0,1,1,0,600.0
2020-06-22,RB,apartment,A,2,1,1,0,,0,1,0,120.0
2020-06-22,N,apartment,A,2,1,1,1,90.0,0,0,0,300.0
2020-06-22,N,apartment,A,1,1,1,0,,1,1,0,240.0
2020-06-22,RB,apartment,B,3,3,1,3,,1,1,0,500.0
2020-06-22,RB,apartment,B,2,2,1,1,,1,0,0,450.0
2020-06-22,RB,apartment,A,1,1,1,1,,0,0,0,400.0
2020-06-22,RB,apartment,B,2,3,1,2,,1,1,0,450.0
2020-06-22,RB,apartment,A,2,2,1,1,140.0,1,1,1,900.0
2020-06-22,RB,apartment,A,2,2,1,1,140.0,1,1,1,900.0
2020-06-22,RB,apartment,B,3,2,1,1,160.0,1,1,1,600.0
2020-06-23,RB,apartment,A,3,2,1,1,160.0,1,1,0,600.0
2020-06-22,RB,apartment,B,3,3,1,1,160.0,1,1,0,550.0
2020-06-22,RB,apartment,A,2,1,1,0,,0,0,0,120.0
2020-06-22,RB,apartment,B,3,2,1,1,150.0,1,1,0,450.0
2020-06-23,RB,apartment,B,2,1,1,0,90.0,0,1,0,400.0
2020-06-23,RB,apartment,A,2,2,1,1,,0,0,0,112.5
2020-06-23,N,apartment,A,2,1,1,0,,0,0,0,330.0
2020-06-25,RB,apartment,A,2,1,1,1,,1,1,0,600.0
2020-06-23,RB,apartment,B,3,2,1,2,130.0,1,0,0,450.0
2020-06-23,RB,apartment,A,1,1,1,0,,1,0,0,450.0
2020-06-27,RB,apartment,A,3,2,1,1,170.0,1,1,0,600.0
2020-06-23,RB,apartment,B,3,3,1,2,175.0,1,1,1,750.0
2020-06-23,RB,apartment,B,3,3,1,3,180.0,1,1,1,750.0
2020-06-23,RB,apartment,B,3,3,1,3,180.0,1,1,1,700.0
2020-06-23,RB,apartment,B,3,3,1,1,165.0,1,1,0,360.0
2020-06-28,RB,apartment,B,3,3,1,1,170.0,1,1,1,500.0
2020-06-23,RB,apartment,A,3,2,1,1,,1,1,0,600.0
2020-06-23,RB,apartment,B,3,2,1,1,,1,1,0,500.0
2020-06-23,RB,apartment,A,2,2,1,1,120.0,1,1,0,600.0
2020-06-23,RB,apartment,A,3,3,1,1,180.0,1,1,1,1300.0
2020-06-25,RB,apartment,A,2,2,1,1,140.0,1,1,1,1000.0
2020-06-23,RB,apartment,B,3,2,1,1,170.0,1,1,1,650.0
2020-06-23,RB,apartment,B,3,2,1,1,180.0,1,1,1,700.0
2020-06-24,H,apartment,B,3,2,1,0,130.0,0,0,0,480.0
2020-06-23,RB,apartment,B,1,1,1,1,,1,1,0,285.0
2020-06-23,RB,apartment,B,3,2,1,1,109.0,1,1,0,500.0
2020-06-27,N,apartment,A,1,1,1,0,35.0,1,1,1,240.0
2020-06-24,RB,apartment,B,3,2,1,1,160.0,1,1,1,550.0
2020-06-23,RB,apartment,B,2,2,1,1,125.0,1,1,0,450.0
2020-06-23,RB,apartment,B,2,2,1,1,120.0,1,1,0,360.0
2020-06-24,RB,apartment,A,2,1,1,0,60.0,0,1,0,300.0
2020-06-27,T,apartment,C,3,2,1,1,120.0,0,0,0,240.0
2020-06-25,N,apartment,B,3,2,1,2,155.0,0,0,0,4512.0
2020-06-24,RB,apartment,B,3,2,1,1,250.0,0,0,0,600.0
2020-06-24,RB,apartment,A,3,2,1,2,175.0,1,1,0,1000.0
2020-06-24,N,apartment,A,3,2,1,1,135.0,0,1,0,450.0
2020-06-24,RB,apartment,A,3,2,1,1,135.0,0,0,0,330.0
2020-06-24,RB,apartment,B,2,2,1,1,120.0,0,0,0,390.0
2020-06-24,RB,apartment,A,2,1,1,0,,0,0,0,120.0
2020-06-30,RB,apartment,B,2,1,1,1,90.0,0,0,0,400.0
2020-06-24,RB,apartment,B,3,1,1,0,,0,0,0,450.0
2020-06-24,RB,apartment,A,1,1,1,0,,0,0,0,300.0
2020-06-24,RB,apartment,B,3,1,1,1,,0,0,0,360.0
2020-06-25,RB,apartment,A,3,3,1,2,180.0,1,1,0,1000.0
2020-06-24,RB,apartment,B,2,1,1,1,90.0,1,1,0,400.0
2020-06-24,RB,apartment,A,2,1,1,0,,0,0,0,120.0
2020-06-24,RB,apartment,B,2,1,1,1,90.0,1,0,0,400.0
2020-06-24,RB,apartment,A,1,1,1,0,100.0,0,0,0,300.0
2020-06-24,N,apartment,B,3,1,1,1,140.0,1,1,0,423.0
2020-06-24,RB,apartment,A,3,2,1,1,155.0,1,1,0,600.0
2020-06-24,RB,apartment,B,1,1,1,1,,0,0,0,300.0
2020-06-24,RB,apartment,B,3,3,1,0,,1,1,0,480.0
2020-06-24,RB,apartment,A,2,2,1,1,150.0,1,1,1,750.0
2020-06-24,RB,apartment,A,2,2,1,1,150.0,1,1,1,900.0
2020-06-24,RB,Roof,A,1,1,1,1,,0,0,0,450.0
2020-06-25,RB,apartment,A,1,1,1,1,,1,1,0,500.0
2020-06-25,RB,apartment,A,2,2,1,1,110.0,1,1,1,1000.0
2020-06-25,RB,apartment,B,3,2,1,1,170.0,0,1,0,500.0
2020-06-28,RB,apartment,B,2,1,1,0,120.0,0,0,0,390.0
2020-07-01,RB,apartment,B,3,1,1,0,150.0,0,0,0,500.0
2020-06-25,RB,apartment,A,3,3,1,0,160.0,1,1,1,1000.0
2020-06-25,RB,apartment,A,2,1,1,1,,0,0,0,360.0
2020-06-25,N,apartment,A,3,2,1,1,120.0,1,1,0,507.6
2020-06-25,RB,apartment,B,2,1,1,1,,0,0,0,330.0
2020-06-25,N,apartment,A,2,1,1,1,100.0,1,1,1,300.0
2020-06-25,RB,apartment,B,3,2,1,1,135.0,1,0,0,360.0
2020-07-05,RB,apartment,B,3,2,1,3,150.0,0,0,0,450.0
2020-06-25,RB,apartment,B,2,1,1,1,90.0,1,1,0,400.0
2020-06-25,RB,apartment,B,2,3,1,2,,1,1,0,450.0
2020-06-25,RB,apartment,B,2,1,1,1,,0,0,0,390.0
2020-06-25,RB,apartment,B,2,2,1,1,160.0,0,0,0,300.0
2020-06-25,RB,apartment,A,3,2,1,1,160.0,0,0,0,700.0
2020-06-25,RB,apartment,B,2,1,1,1,90.0,1,1,0,400.0
2020-06-25,RB,apartment,A,1,1,1,0,,0,0,0,420.0
2020-06-25,RB,apartment,B,3,2,1,1,110.0,1,1,0,500.0
2020-06-25,H,apartment,B,3,2,1,0,100.0,0,0,0,3525.0
2020-06-26,RB,apartment,B,2,2,1,1,100.0,1,0,0,450.0
2020-06-27,B,apartment,B,3,2,1,2,135.0,1,0,0,500.0
2020-06-25,RB,apartment,B,3,3,1,2,240.0,1,1,1,700.0
2020-07-02,RB,apartment,B,2,1,1,1,100.0,1,1,0,420.0
2020-06-27,RB,apartment,B,3,2,1,1,,1,0,0,420.0
2020-06-27,N,apartment,A,2,1,1,1,75.0,0,0,1,600.0
2020-06-27,T,apartment,B,2,1,1,1,150.0,0,0,0,2820.0
2020-06-27,B,apartment,C,3,2,1,4,200.0,0,0,0,449.7
2020-06-28,RB,apartment,B,3,2,1,2,260.0,1,1,0,435.0
2020-06-27,JR,apartment,B,3,2,1,1,,0,1,0,450.0
2020-06-27,T,apartment,B,3,2,1,2,135.0,1,1,1,375.0
2020-06-27,RB,apartment,B,3,2,1,2,155.0,0,1,0,600.0
2020-06-27,RB,apartment,A,1,1,1,1,,0,0,0,350.0
2020-06-27,RB,apartment,B,3,2,1,2,,1,0,0,450.0
2020-06-27,RB,apartment,A,3,3,1,0,,1,1,0,600.0
2020-06-27,RB,apartment,A,1,1,1,0,,1,1,0,350.0
2020-06-28,RB,apartment,B,2,1,1,1,100.0,1,0,0,300.0
2020-06-27,RB,apartment,A,2,1,1,1,,1,1,0,600.0
2020-06-27,RB,apartment,B,3,2,1,1,170.0,1,1,0,600.0
2020-06-27,RB,apartment,B,3,3,1,1,170.0,1,1,1,550.0
2020-06-27,RB,apartment,B,2,1,1,1,90.0,1,1,0,400.0
2020-06-27,RB,apartment,B,2,3,1,2,,1,1,0,450.0
2020-06-27,RB,apartment,B,3,2,1,1,120.0,1,1,0,600.0
2020-07-02,RB,apartment,B,4,3,1,1,200.0,1,1,0,500.0
2020-06-28,RB,apartment,C,3,2,1,1,120.0,1,1,0,450.0
2020-06-27,RB,apartment,B,3,3,1,1,165.0,1,1,0,600.0
2020-06-27,RB,apartment,B,3,2,1,2,180.0,1,0,0,550.0
2020-06-27,RB,apartment,B,3,2,1,1,170.0,1,1,1,500.0
2020-06-27,RB,apartment,A,3,2,1,1,125.0,1,0,0,700.0
2020-06-27,RB,apartment,B,2,2,1,1,125.0,1,1,0,450.0
2020-06-27,RB,apartment,C,3,3,1,1,170.0,1,1,1,700.0
2020-06-27,RB,apartment,B,2,2,1,1,145.0,0,1,1,480.0
2020-06-28,RB,apartment,A,3,2,1,1,150.0,0,1,1,600.0
2020-06-27,RB,apartment,B,3,3,1,1,180.0,1,1,1,700.0
2020-06-27,RB,apartment,B,3,3,1,1,180.0,1,1,1,700.0
2020-06-27,RB,apartment,B,2,1,1,1,90.0,1,1,0,400.0
2020-06-27,RB,apartment,B,3,2,1,1,145.0,1,1,0,500.0
2020-06-27,RB,Roof,A,2,2,1,1,,0,0,0,90.0
2020-06-27,RB,apartment,B,3,1,1,1,130.0,0,1,0,375.0
2020-06-27,T,apartment,A,1,1,1,0,,1,0,0,420.0
2020-06-29,RB,apartment,A,2,1,1,1,90.0,0,0,0,600.0
2020-06-28,RB,apartment,B,3,2,1,1,170.0,1,1,0,450.0
2020-06-28,RB,apartment,A,2,2,1,0,,0,0,0,375.0
2020-06-29,T,apartment,B,3,1,1,1,190.0,1,1,0,2820.0
2020-06-29,RB,apartment,A,2,1,1,1,100.0,0,0,0,540.0
2020-06-28,N,Roof,C,6,2,1,2,160.0,0,0,0,4935.0
2020-06-28,H,apartment,B,2,2,1,2,110.0,0,0,0,3948.0
2020-06-28,RB,apartment,B,2,1,1,1,,0,0,0,450.0
2020-06-28,RB,apartment,A,2,1,1,0,,1,0,0,600.0
2020-06-28,RB,apartment,A,2,1,1,0,100.0,1,1,0,120.0
2020-06-28,RB,apartment,A,3,2,1,1,160.0,0,0,0,700.0
2020-06-28,N,apartment,B,3,1,1,1,120.0,0,0,0,3666.0
2020-06-28,RB,apartment,A,1,1,1,0,70.0,1,1,1,600.0
2020-06-28,RB,apartment,B,2,2,1,1,135.0,1,0,0,500.0
2020-06-28,RB,apartment,A,1,1,1,0,,1,1,0,350.0
2020-06-28,RB,apartment,B,3,3,1,3,175.0,1,1,0,700.0
2020-06-28,RB,apartment,A,2,2,1,1,120.0,1,0,1,600.0
2020-06-28,RB,apartment,B,3,3,1,0,175.0,0,1,0,450.0
2020-06-28,RB,apartment,B,1,1,1,0,100.0,0,0,0,345.0
2020-06-29,RB,apartment,A,1,1,1,1,70.0,0,0,0,350.0
2020-06-28,RB,apartment,A,3,2,1,1,160.0,1,1,0,700.0
2020-07-02,RB,apartment,B,3,2,1,1,170.0,1,1,0,450.0
2020-06-28,RB,apartment,A,3,3,1,1,160.0,1,1,1,750.0
2020-06-28,RB,apartment,A,3,3,1,1,160.0,1,1,0,600.0
2020-06-28,RB,apartment,A,3,3,1,1,180.0,1,1,1,950.0
2020-06-28,RB,apartment,B,3,2,1,1,109.0,1,1,0,500.0
2020-06-29,RB,apartment,A,1,1,1,0,,0,0,0,540.0
2020-07-02,RB,apartment,B,4,2,1,2,170.0,0,1,0,540.0
2020-06-29,RB,apartment,B,3,3,2,1,180.0,1,1,0,600.0
2020-07-05,RB,apartment,A,2,1,1,1,,1,1,0,550.0
2020-06-29,RB,apartment,B,3,2,1,1,1.0,0,0,0,120.0
2020-06-29,JN,apartment,B,5,3,1,0,130.0,0,0,0,330.0
2020-06-29,RB,apartment,A,2,1,1,1,,1,1,0,600.0
2020-06-29,RB,apartment,A,1,1,0,1,30.0,1,1,0,360.0
2020-07-05,RB,apartment,C,3,2,1,1,120.0,1,1,1,450.0
2020-07-05,RB,apartment,A,1,1,1,1,,1,0,0,260.0
2020-06-29,JN,apartment,B,2,1,1,1,100.0,0,0,0,211.5
2020-06-29,RB,apartment,B,3,2,1,2,130.0,1,0,0,450.0
2020-06-29,RB,apartment,A,1,1,1,0,,0,0,0,450.0
2020-07-05,RB,apartment,A,3,2,1,2,170.0,1,1,0,500.0
2020-06-29,N,apartment,A,1,1,1,1,70.0,1,1,1,340.0
2020-06-29,RB,apartment,B,1,1,1,1,70.0,1,0,0,240.0
2020-07-19,RB,apartment,B,3,2,1,2,160.0,0,1,0,450.0
2020-06-29,RB,apartment,B,2,1,1,1,90.0,1,0,0,315.0
2020-07-05,RB,apartment,B,1,1,1,1,70.0,1,1,1,350.0
2020-06-29,RB,apartment,A,1,1,1,0,,0,0,0,420.0
2020-06-29,N,apartment,B,3,1,1,0,160.0,0,0,0,4512.0
2020-06-29,RB,apartment,A,1,1,1,0,,1,0,0,450.0
2020-06-29,RB,apartment,A,3,2,1,1,,1,0,0,700.0
2020-06-29,RB,apartment,A,1,1,1,0,,0,0,0,350.0
2020-09-19,RB,apartment,A,3,3,1,1,160.0,1,1,1,1150.0
2020-06-29,B,apartment,A,2,1,1,1,100.0,0,1,0,1249.0
2020-06-29,RB,apartment,B,3,3,1,2,180.0,1,1,1,750.0
2020-06-29,RB,apartment,B,3,2,1,2,155.0,1,1,0,600.0
2020-06-30,RB,apartment,B,3,3,1,1,,1,1,1,700.0
2020-06-30,RB,apartment,B,4,1,1,1,200.0,0,0,0,600.0
2020-06-30,T,apartment,B,2,2,1,1,,0,1,0,270.0
2020-06-30,N,apartment,B,4,1,1,0,155.0,0,0,0,4230.0
2020-06-30,RB,apartment,B,2,2,1,1,120.0,1,1,0,420.0
2020-06-30,N,apartment,B,3,1,1,0,70.0,0,0,0,2538.0
2020-06-30,RB,apartment,A,2,1,1,1,120.0,1,0,0,700.0
2020-07-05,RB,apartment,B,3,3,2,1,180.0,1,1,0,180.0
2020-06-30,RB,apartment,A,3,3,1,1,180.0,1,1,1,1100.0
2020-06-30,RB,apartment,B,3,2,1,1,,1,1,0,500.0
2020-06-30,RB,apartment,B,3,2,1,2,165.0,1,1,0,435.0
2020-07-01,RB,apartment,A,3,2,1,0,,0,0,0,105.0
2020-06-30,T,apartment,A,3,2,1,2,145.0,0,1,0,750.0
2020-07-01,N,apartment,A,2,1,1,0,80.0,0,0,0,390.0
2020-06-30,RB,apartment,B,2,2,1,1,140.0,1,1,0,450.0
2020-06-30,RB,apartment,B,2,1,1,1,90.0,1,0,0,400.0
2020-06-30,RB,apartment,B,3,2,1,1,120.0,1,1,0,500.0
2020-06-30,RB,apartment,A,3,3,1,1,170.0,1,1,1,250.0
2020-06-30,JN,apartment,B,2,2,1,1,110.0,0,1,0,253.8
2020-06-30,RB,apartment,B,3,2,1,1,2.0,1,1,0,500.0
2020-06-30,RB,apartment,B,3,1,1,1,140.0,0,0,0,450.0
2020-07-02,RB,Roof,B,2,2,1,0,,0,1,0,150.0
2020-06-30,RB,apartment,B,1,1,1,1,,1,1,0,285.0
2020-07-01,RB,apartment,B,1,1,1,1,,1,1,0,285.0
2020-06-30,H,apartment,B,4,2,1,0,170.0,0,1,0,3525.0
2020-07-01,RB,apartment,D,4,2,1,0,,0,0,0,75.0
2020-07-01,RB,apartment,A,3,2,1,1,180.0,1,1,0,250.0
2020-07-05,RB,apartment,A,2,1,1,1,80.0,1,1,0,600.0
2020-07-01,RB,apartment,B,3,2,1,2,180.0,1,0,0,600.0
2020-07-01,JN,apartment,B,4,2,1,0,155.0,1,0,0,510.0
2020-07-01,RB,apartment,B,2,2,1,2,,0,0,0,352.5
2020-07-05,RB,apartment,C,3,2,1,1,140.0,1,1,1,600.0
2020-07-01,RB,apartment,B,2,1,1,1,,0,0,0,240.0
2020-07-01,RB,apartment,B,2,2,1,1,120.0,1,1,0,300.0
2020-07-01,RB,apartment,A,3,2,1,3,270.0,0,1,0,900.0
2020-07-01,RB,apartment,B,3,3,1,1,150.0,1,1,1,500.0
2020-07-01,RB,apartment,A,1,1,1,0,,0,0,0,120.0
2020-07-04,RB,apartment,A,1,1,1,0,,0,1,0,135.0
2020-07-01,RB,apartment,A,3,2,1,1,125.0,1,1,0,700.0
2020-07-01,RB,apartment,A,3,3,1,2,190.0,1,1,1,1300.0
2020-07-01,RB,apartment,A,3,3,1,2,180.0,1,1,0,1200.0
2020-07-01,RB,apartment,B,3,2,1,2,170.0,0,0,0,450.0
2020-07-01,RB,Roof,B,2,1,1,1,,0,0,0,400.0
2020-07-01,RB,apartment,B,2,1,1,1,85.0,1,0,0,400.0
2020-07-01,N,apartment,B,3,1,1,1,140.0,1,1,0,423.0
2020-07-01,RB,apartment,B,3,2,1,1,,0,0,0,450.0
2020-07-01,RB,apartment,A,1,2,1,0,,0,0,0,400.0
2020-07-01,RB,apartment,B,1,1,1,1,110.0,0,1,0,300.0
2020-07-01,RB,apartment,B,3,2,1,3,165.0,0,1,0,360.0
2020-07-05,RB,apartment,B,2,2,1,1,125.0,1,1,0,360.0
2020-07-01,N,apartment,A,3,2,1,0,120.0,0,0,0,660.0
2020-07-01,RB,apartment,B,2,2,1,1,130.0,1,1,0,450.0
2020-07-01,RB,apartment,B,1,1,1,0,,1,1,0,350.0
2020-07-01,N,apartment,B,4,2,1,0,165.0,0,0,0,4230.0
2020-07-01,RB,apartment,A,3,3,1,1,170.0,1,1,0,600.0
2020-07-01,RB,apartment,B,2,2,1,1,145.0,0,1,1,480.0
2020-07-01,H,apartment,B,3,2,1,0,130.0,0,0,0,480.0
2020-07-01,RB,apartment,B,3,2,1,1,160.0,1,1,1,600.0
