date,houseId,category,city,address,houseType,status,numberRooms,numberBathrooms,numberKitchens,numberBalconies,loungeType,houseSpace,landArea,elevator,carParking,heating,price,priceType
2020-12-06 ,255675,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,3 ,1 ,2 ,صالة وصالون ,200, ,نعم ,نعم ,نعم ,1200,دولار
2020-12-06 ,255676,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,1 ,90,40,نعم ,نعم ,نعم ,1300,شيكل
2020-12-06 ,255678,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف , , , , , , , , , ,220000,دولار
2020-12-06 ,255679,للبيع,رام الله والبيرة, -  مدينة رام الله,فيلا,غير مفروشة ,خمس غرف ,4 ,3 ,2 ,2 ,434,502, ,نعم , ,230000,دولار
2020-12-06 ,255680,للبيع,رام الله والبيرة, -  مدينة رام الله,رووف,غير مفروشة ,اربع غرف ,3 ,1 ,3 ,1 ,340, ,نعم ,نعم ,نعم ,280000,دولار
2020-12-06 ,255681,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,1 ,1 ,140, ,نعم ,نعم ,نعم ,1200,دولار
2021-02-08 ,255682,للبيع,القدس, - كفر عقب,شقة,مشطب ,ثلاث غرف ,3 ,1 ,1 ,1 ,170, ,نعم ,نعم , ,70000,شيكل
2020-12-06 ,255683,للايجار,رام الله والبيرة, -  مدينة البيرة,رووف,مفروشة ,ثلاث غرف ,2 ,1 ,3 ,صاله وصالون  ,205, ,نعم ,نعم ,نعم ,1000,دولار
2020-12-07 ,255686,للبيع,نابلس, -  مدينة نابلس,شقة,عظم ,غرفتين ,2 ,1 ,1 ,نعم ,120, ,نعم ,نعم ,نعم ,38000,دينار
2020-12-06 ,255687,للبيع,رام الله والبيرة, - الطيرة,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 ,2 ,170,250, ,نعم , ,240.000,دولار
2020-12-06 ,255688,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 ,2 ,160, ,نعم ,نعم , ,148.000,دولار
2020-12-06 ,255689,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,2 ,160, , , , ,125.000,دولار
2020-12-06 ,255690,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفتين ,2 ,1 ,1 ,صالة , , ,نعم ,نعم ,نعم ,900,دولار
2020-12-06 ,255691,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صالة ,145, ,نعم ,نعم , ,1800,شيكل
2020-12-31 ,255693,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,0 ,صغيرة , , , , , ,700,شيكل
2020-12-07 ,255694,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,صالة , , , , , ,1100,شيكل
2020-12-06 ,255695,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صالة و صالون ,160,800,نعم ,نعم ,نعم ,500,دولار
2020-12-06 ,255697,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مشتركة ,اربع غرف ,2 ,1 ,2 ,صالة ,160,1400, , , ,700,شيكل
2020-12-06 ,255698,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,2 ,صالة ,150,600,نعم ,نعم ,نعم ,700,دولار
2020-12-07 ,255699,للايجار,رام الله والبيرة, - بيتونيا,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 , ,صالة كبيرة , , , , , ,450,شيكل
2020-12-16 ,255700,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مشطب ,ثلاث غرف ,3 ,1 ,1 ,يوجد ,201,0,نعم ,نعم ,نعم ,190000,دولار
2020-12-07 ,255701,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,1 ,90, , , , ,1300,شيكل
2020-12-07 ,255702,للبيع,نابلس, -  مدينة نابلس,شقة,مشطب ,ثلاث غرف ,2 ,1 ,1 ,نعم يوجد ,146,146,نعم ,نعم ,نعم ,85000,دينار
2020-12-08 ,255704,للبيع,نابلس, - بلاطة,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 , ,1 , , , , , ,7500,دينار
2020-12-07 ,255705,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,3 ,1 ,1 ,1 ,170, ,نعم ,نعم ,نعم ,700,دولار
2020-12-07 ,255706,للايجار,رام الله والبيرة, - بيتونيا,شقة,غير مفروشة ,غرفتين ,2 ,1 ,3 ,1 ,130, , , , ,250,دينار
2020-12-07 ,255707,للبيع,رام الله والبيرة, -  مدينة البيرة,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,2 ,صاله وصالون ,150, ,نعم ,نعم , ,150000,دولار
2020-12-07 ,255708,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,غرفتين ,1 ,1 , ,1 , , , , , ,1400,دولار
2020-12-07 ,255709,للبيع,جنين, -  مدينة جنين,شقة,غير مفروشة ,ثلاث غرف ,1 ,1 ,1 ,صالة كبيرة داخليه  ,135, , , , ,36000,دينار
2020-12-07 ,255710,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 , , ,60,70,نعم ,نعم ,نعم ,1250,شيكل
2020-12-08 ,255711,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 ,صالة كبيرة  ,190, ,نعم ,نعم ,نعم ,170000,دولار
2020-12-16 ,255712,للبيع,نابلس, -  مدينة نابلس,شقة,عظم ,ثلاث غرف ,2 ,1 ,1 ,يوجد  ,160,500,نعم ,نعم ,نعم ,50000,دينار
2020-12-14 ,255713,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,غرفتين ,2 ,1 ,2 ,يوجد , , , ,نعم , ,1300,شيكل
2020-12-07 ,255714,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 ,1 , , , ,نعم ,نعم ,نعم ,450,دولار
2020-12-07 ,255715,للايجار,بيت لحم, - الدوحة,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,2 ,نعم ,156, ,نعم ,نعم , ,2000,شيكل
2020-12-08 ,255716,للايجار,رام الله والبيرة, - بير زيت,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,صالة متوسط الحجم , , , ,نعم , ,1100,شيكل
2020-12-07 ,255717,للبيع,الخليل, -  مدينة الخليل,رووف,عظم ,اربع غرف ,2 ,1 ,2 ,يوجد ,240,500, ,نعم , ,79000,دينار
2020-12-07 ,255718,للبيع,رام الله والبيرة, - الطيرة,شقة,عظم ,ثلاث غرف ,3 ,1 ,2 ,يوجد ,200, ,نعم ,نعم ,نعم ,90000,دولار
2020-12-07 ,255720,للبيع,رام الله والبيرة, - روابي,شقة,غير مفروشة ,اربع غرف ,4 ,1 ,2 ,صالة كبيرة ,337, ,نعم ,نعم ,نعم ,300000,دولار
2020-12-07 ,255722,للبيع,بيت لحم, -  مدينة بيت لحم,شقة,عظم ,ثلاث غرف ,2 ,1 ,1 ,صالة كبيرة ,140,1000,نعم ,نعم ,نعم ,240000,شيكل
2020-12-07 ,255723,للبيع,بيت لحم, - الدوحة,شقة,مشطب ,ثلاث غرف ,3 ,1 ,2 ,صالة وصالون , ,150, ,نعم , ,420000,شيكل
2020-12-07 ,255725,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,غرفتين ,1 ,1 ,2 ,1 ,100, ,نعم ,نعم , ,500,دولار
2020-12-07 ,255726,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,1 ,150,30,نعم , , ,600,دولار
2020-12-07 ,255727,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,3 ,1 ,2 ,1 ,162, ,نعم ,نعم ,نعم ,150000,دولار
2020-12-08 ,255728,للبيع,رام الله والبيرة, - عين عريك,شقة,عظم ,ثلاث غرف ,3 ,1 ,1 ,1 ,180,0000,نعم ,نعم ,نعم ,50000,دولار
2020-12-07 ,255729,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 ,1 ,1 , , ,نعم , , ,450,دولار
2020-12-07 ,255730,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 , , , , ,نعم , , ,1500,شيكل
2020-12-07 ,255733,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 ,2 ,200,1300,نعم ,نعم ,نعم ,200,دولار
2020-12-09 ,255735,للبيع,رام الله والبيرة, - بيتونيا,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,2 ,نعم ,180,1300,نعم ,نعم ,نعم ,125000,دولار
2021-02-09 ,255736,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صاله كبيره وصالون ,150, ,نعم ,نعم , ,500,دولار
2020-12-08 ,255737,للايجار,نابلس, -  مدينة نابلس,شقة,مفروشة ,اربع غرف ,2 ,1 ,1 ,صالة كبيرة ,150, ,نعم ,نعم , ,2500,شيكل
2020-12-07 ,255738,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,1 ,90, ,نعم , , ,1400,شيكل
2020-12-16 ,255739,للايجار,طولكرم, -  مدينة طولكرم,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صالة , , , ,نعم , ,250,دينار
2020-12-12 ,255740,للبيع,رام الله والبيرة, - كفر عقب,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,يوجد ,110, , , , ,125000,شيكل
2020-12-14 ,255741,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 , ,1 ,يوجد ,140, ,نعم ,نعم , ,112.000,دولار
2020-12-17 ,255742,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مشطب ,اربع غرف ,3 ,1 , ,صالون  وسفره ومعيشه ,200, ,نعم ,نعم , ,175000,دولار
2020-12-07 ,255743,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,صالة ,90, ,نعم , , ,1500,شيكل
2020-12-07 ,255744,للايجار,رام الله والبيرة, - بير نبالا,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,صاله ,120, , ,نعم , ,600,شيكل
2020-12-07 ,255745,للبيع,رام الله والبيرة, - بير نبالا,شقة,غير مفروشة ,غرفتين ,1 , ,2 ,صاله  صالون ,140, ,نعم ,نعم , ,45000,دينار
2020-12-08 ,255746,منفصل,رام الله والبيرة, - المزرعة الغربية,منزل,مشطب ,ثلاث غرف ,2 ,1 ,2 ,يوجد ,140,506, , , ,350000,شيكل
2020-12-12 ,255747,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,3 ,1 ,1 ,2 , , ,نعم ,نعم , ,300,دولار
2020-12-07 ,255748,للبيع,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,صاله ,110, , ,نعم , ,120000,شيكل
2020-12-07 ,255749,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,2 ,160, ,نعم ,نعم , ,115.000,دولار
2020-12-07 ,255750,للبيع,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 ,2 ,170, ,نعم ,نعم , ,135.000,دولار
2020-12-07 ,255751,للبيع,رام الله والبيرة, -  مدينة رام الله,فيلا,عظم ,أكثر من خمس غرف ,5 ,2 ,5 ,3 ,600,550, , , ,390.000,دولار
2020-12-07 ,255753,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,غرفتين ,2 ,1 ,1 ,صالة ,120, ,نعم ,نعم ,نعم ,500,دولار
2020-12-07 ,255754,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صالة ,160,800,نعم ,نعم ,نعم ,500,دولار
2020-12-07 ,255755,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,اربع غرف ,3 ,1 ,1 ,صالة ,240,800, , , ,1800,شيكل
2020-12-07 ,255756,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,غرفتين ,2 ,1 ,1 ,1 ,140, ,نعم ,نعم ,نعم ,400,دولار
2020-12-08 ,255757,للبيع,رام الله والبيرة, - روابي,شقة,مشطب ,ثلاث غرف ,3 ,1 ,2 ,يوجد  ,200,0000,نعم ,نعم ,نعم ,150000,دولار
2020-12-08 ,255758,للبيع,اريحا, -  مدينة اريحا,فيلا,غير مفروشة ,اربع غرف ,2 ,1 ,2 ,2 ,200,400, ,نعم ,نعم ,250,دولار
2020-12-08 ,255760,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صاله  صالون ,150, ,نعم ,نعم , ,900,دولار
2020-12-08 ,255761,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مشطب ,ثلاث غرف ,3 ,1 ,1 ,نعم ,170, ,نعم ,نعم , ,118000,دولار
2020-12-08 ,255762,للبيع,بيت لحم, - بيت جالا,شقة,مشطب ,اربع غرف ,3 ,1 ,1 ,نعم صاله كبيره ,170,500,نعم ,نعم ,نعم ,300000,دولار
2020-12-08 ,255763,للايجار,رام الله والبيرة, - الطيرة,شقة,مفروشة ,غرفتين ,2 ,1 , ,صالة كبيرة ,120, ,نعم ,نعم , ,650,دولار
2020-12-08 ,255764,منفصل,بيت لحم, - ظهرة الندى,منزل,عظم ,أكثر من خمس غرف ,4 ,2 ,4 ,صاله ,420,850, ,نعم ,نعم ,155000,دينار
2020-12-08 ,255765,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,1 ,150, ,نعم ,نعم ,نعم ,750,دولار
2020-12-08 ,255767,للايجار,الخليل, -  مدينة الخليل,شقة,مشطب ,غرفتين ,2 , , ,صاله كبيره  ,90, , , , ,2300,دينار
2020-12-08 ,255768,للبيع,رام الله والبيرة, - بير زيت,شقة,مشطب ,ثلاث غرف ,3 ,2 ,2 ,نعم ,170,2000,نعم ,نعم ,نعم ,120000,دولار
2020-12-12 ,255769,للبيع,بيت لحم, -  مدينة بيت لحم,شقة,عظم ,ثلاث غرف ,2 ,1 ,2 ,صاله وصالون  ,130,1000,نعم ,نعم , ,100000,دولار
2020-12-16 ,255770,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,غرفتين ,1 ,1 ,0 ,متوفر صالة ,120,120, ,نعم , ,800,دولار
2020-12-17 ,255771,للايجار,طولكرم, -  مدينة طولكرم,شقة,غير مفروشة ,خمس غرف ,2 ,1 ,2 ,صالة كبيرة ,150, , ,نعم , ,2800,دينار
2020-12-08 ,255772,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفتين ,1 ,1 ,1 ,1 ,120, , , , ,550,دولار
2020-12-08 ,255773,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,1 ,140, ,نعم ,نعم , ,500,دولار
2020-12-08 ,255774,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,مشطب ,ثلاث غرف ,3 ,1 ,1 ,صالون وسفرة  ,160, ,نعم ,نعم ,نعم ,120000,دولار
2020-12-08 ,255775,منفصل,جنين, -  مدينة جنين,منزل,مشطب ,أكثر من خمس غرف ,2 ,1 ,1 ,صالة كبيرة جداً ,200,200, ,نعم , ,40000,دينار
2020-12-08 ,255776,للبيع,نابلس, - بيتا,شقة,عظم ,ثلاث غرف ,2 ,1 ,2 ,Yes ,152,800,نعم ,نعم , ,160000,شيكل
2020-12-08 ,255777,للايجار,نابلس, -  مدينة نابلس,شقة,مفروشة ,غرفتين ,1 ,1 ,0 ,صالة ,100, ,نعم , , ,1500,شيكل
2020-12-08 ,255778,للبيع,نابلس, -  مدينة نابلس,فيلا,مشطب ,خمس غرف ,3 ,1 ,3 ,كبيرة ,200,500, ,نعم , ,320000,دينار
2020-12-08 ,255779,للايجار,طولكرم, -  مدينة طولكرم,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صاله كبيره ,135, , ,نعم , ,1000,شيكل
2020-12-08 ,255780,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,1 ,1 ,125, ,نعم ,نعم , ,700,دولار
2020-12-08 ,255781,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 ,1 ,162, ,نعم ,نعم ,نعم ,150000,دولار
2020-12-08 ,255782,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,غرفتين ,1 ,1 ,2 ,1 ,100, ,نعم ,نعم , ,500,دولار
2020-12-08 ,255783,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفة واحدة - ستوديو ,2 ,1 ,1 ,2 , , , , , ,1500,شيكل
2020-12-30 ,255784,للايجار,رام الله والبيرة, - بير زيت,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 , ,1 ,55, , ,نعم ,نعم ,1350,شيكل
2020-12-08 ,255785,للبيع,رام الله والبيرة, - بيتونيا,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 ,2 ,160, ,نعم ,نعم , ,100.000,دولار
2020-12-08 ,255786,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 ,1 ,180,0,نعم ,نعم ,نعم ,600,دولار
2020-12-08 ,255787,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 ,1 ,180,0,نعم ,نعم ,نعم ,500,دولار
2020-12-08 ,255788,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفتين ,2 ,1 ,1 ,1 ,140,0,نعم ,نعم ,نعم ,700,دولار
2020-12-08 ,255790,للايجار,جنين, -  مدينة جنين,شقة,مشتركة ,غرفتين ,1 ,1 ,0 ,نعم ,90, , , , ,900,شيكل
2020-12-12 ,255792,للبيع,رام الله والبيرة, - الطيرة,شقة,مشطب ,ثلاث غرف ,3 ,1 ,2 ,يوجد ,185,0,نعم ,نعم ,نعم ,190000,دولار
2020-12-08 ,255793,للبيع,نابلس, -  مدينة نابلس,رووف,مشطب ,ثلاث غرف ,2 ,1 ,1 ,يوجد ,140,600,نعم ,نعم , ,55000,دينار
2020-12-08 ,255794,منفصل,نابلس, - روجيب,منزل,غير مفروشة ,ثلاث غرف ,2 ,1 ,2 , ,300, , , , ,115000,دينار
2020-12-08 ,255796,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,غرفتين ,1 ,1 ,1 ,صالة  ,120, , , , ,550,دولار
2020-12-08 ,255797,للايجار,رام الله والبيرة, - بيتونيا,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 , ,150, ,نعم ,نعم ,نعم ,1400,شيكل
2020-12-09 ,255798,للايجار,رام الله والبيرة, - سردا,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 , ,140, , , , ,500,دولار
2020-12-08 ,255799,للبيع,الخليل, -  مدينة الخليل,شقة,مشطب ,غرفتين ,2 ,1 ,1 ,صالة + صالون ,100, ,نعم ,نعم , ,55000,دينار
2020-12-08 ,255800,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,1 ,2 , , ,نعم ,نعم , ,650,دولار
2020-12-08 ,255801,للايجار,رام الله والبيرة, - الطيرة,شقة,مفروشة ,اربع غرف ,2 ,1 , ,صالة كبيرة ,150, ,نعم ,نعم ,نعم ,750,دولار
2020-12-08 ,255802,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,غرفتين ,1 ,1 ,2 ,نعم ,80,500,نعم ,نعم , ,450,دولار
2020-12-09 ,255803,للايجار,نابلس, -  مدينة نابلس,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 ,صاله كبيره , , ,نعم ,نعم , ,1800,شيكل
2020-12-09 ,255804,للبيع,رام الله والبيرة, - بير زيت,شقة,مشطب ,ثلاث غرف ,3 ,1 ,2 ,كبيرة جدا ,170,2000,نعم , ,نعم ,120000,دولار
2020-12-08 ,255805,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صالة  ,155, ,نعم ,نعم , ,700,دولار
2020-12-09 ,255806,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,0 ,صاله كبيره  , , ,نعم ,نعم , ,900,دولار
2020-12-09 ,255807,للايجار,طولكرم, -  مدينة طولكرم,شقة,مفروشة ,غرفة واحدة - ستوديو ,1 ,1 , ,ساحه سماويه ارضيه  ,40, , ,نعم ,نعم ,1200,شيكل
2020-12-16 ,255808,للبيع,رام الله والبيرة, -  مدينة رام الله,رووف,مفروشة ,اربع غرف ,3 ,1 ,2 ,2 ,290,1230,نعم ,نعم ,نعم ,330000,دولار
2020-12-15 ,255809,للبيع,رام الله والبيرة, -  مدينة رام الله,رووف,غير مفروشة ,اربع غرف ,3 ,1 ,2 ,صحبح ,290,1400,نعم ,نعم ,نعم ,240000,دولار
2020-12-08 ,255810,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,غرفتين ,1 ,1 , ,صالة مفتوحة علي المطبخ ,110, , , , ,1300,شيكل
2020-12-09 ,255811,للبيع,نابلس, - عصيرة الشمالية,شقة,مشطب ,أكثر من خمس غرف ,2 ,1 ,1 ,1 ,200, , , , ,56000,دينار
2020-12-16 ,255812,للايجار,نابلس, -  مدينة نابلس,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صالة كبيرة ,150, ,نعم , , ,2500,شيكل
2020-12-09 ,255813,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,صاله كبيره ,110, ,نعم ,نعم , ,1400,شيكل
2020-12-08 ,255814,للبيع,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 ,2 ,150, ,نعم ,نعم , ,120.000,دولار
2020-12-08 ,255815,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 ,2 ,175, ,نعم ,نعم , ,160.000,دولار
2020-12-08 ,255816,للبيع,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 ,2 ,205, ,نعم ,نعم ,نعم ,195.000,دولار
2020-12-17 ,255817,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مشطب ,ثلاث غرف ,3 ,1 ,1 ,يوجد ,185,0,نعم ,نعم ,نعم ,750,دولار
2020-12-09 ,255818,للبيع,نابلس, -  مدينة نابلس,شقة,مفروشة ,ثلاث غرف ,2 ,1 ,2 ,صالة كبيرة ,150, ,نعم ,نعم , ,65000,دينار
2020-12-09 ,255819,للبيع,طولكرم, -  مدينة طولكرم,شقة,مشطب ,غرفتين ,1 ,1 ,1 ,صالة كبيرة  ,110,000, , , ,38000,دينار
2020-12-15 ,255820,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,مشطب ,غرفتين ,1 ,1 ,1 ,صالة وسط  ,110, , , , ,1000,شيكل
2020-12-12 ,255821,للبيع,رام الله والبيرة, - بيتونيا,شقة,مشطب ,غرفتين ,1 ,1 ,1 ,صالة كبير ,100,800,نعم ,نعم , ,55000,دولار
2020-12-12 ,255822,للايجار,رام الله والبيرة, - بير نبالا,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,صالة وغرفة ضيوف ,90, , , , ,700,شيكل
2020-12-12 ,255823,للبيع,جنين, -  مدينة جنين,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,2 ,نعم  ,125,1000, , , ,28000,دينار
2020-12-09 ,255824,للايجار,جنين, -  مدينة جنين,شقة,غير مفروشة ,اربع غرف ,2 ,1 , ,نعم ,120, ,نعم ,نعم , ,270,دينار
2020-12-08 ,255825,للبيع,نابلس, -  مدينة نابلس,شقة,مفروشة ,ثلاث غرف ,3 ,1 ,3 ,نعم ,180,0,نعم ,نعم ,نعم ,120000,دينار
2020-12-13 ,255826,للايجار,نابلس, -  مدينة نابلس,شقة,غير مفروشة ,غرفتين , , , , , , , , , ,1600,دينار
2020-12-12 ,255827,للايجار,نابلس, - بيت وزن,شقة,غير مفروشة ,اربع غرف ,2 ,1 ,1 ,يوجد  ,150,500, , , ,3000,دينار
2021-02-16 ,255828,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,مفروشة ,ثلاث غرف ,3 ,1 ,1 ,Comfortable  ,167,167,نعم ,نعم ,نعم ,1100,دولار
2020-12-09 ,255829,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,مفروشة ,غرفتين , , , , , , ,نعم ,نعم , ,600,دولار
2020-12-09 ,255830,للايجار,نابلس, - بيت وزن,شقة,مشطب ,ثلاث غرف ,2 ,1 ,1 ,يوجد صاله كبيره ,160,700, ,نعم , ,3000,دينار
2020-12-09 ,255831,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,غرفتين ,1 ,1 ,1 ,صالة ,90, ,نعم ,نعم , ,450,دولار
2020-12-09 ,255832,للايجار,رام الله والبيرة, -  مدينة رام الله,شقة,غير مفروشة ,ثلاث غرف ,2 ,1 ,1 ,صالة وصالون ,170, ,نعم ,نعم ,نعم ,700,دولار
2020-12-09 ,255833,للايجار,رام الله والبيرة, - روابي,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,1 ,صالة وصالون ,170, ,نعم ,نعم , ,500,دولار
2020-12-12 ,255834,للايجار,رام الله والبيرة, -  مدينة البيرة,شقة,غير مفروشة ,ثلاث غرف ,1 ,1 ,2 ,صالة كبيرة  ,170, , , , ,400,دولار
2020-12-12 ,255835,للبيع,نابلس, -  مدينة نابلس,رووف,عظم ,ثلاث غرف ,1 ,1 ,1 ,صالة كبيرو ,100,100, ,نعم , ,11000,دينار
2020-12-09 ,255836,للايجار,رام الله والبيرة, -  مدينة البيرة,فيلا,مفروشة ,اربع غرف ,4 ,1 ,2 ,حديقة واسعة ,360,400, ,نعم ,نعم ,1500,دولار
2020-12-09 ,255837,للبيع,رام الله والبيرة, - الطيرة,شقة,غير مفروشة ,ثلاث غرف ,3 ,1 ,2 ,صالة وصالون وسفرة ,170, ,نعم ,نعم ,نعم ,140,دولار
