city,status,numberRooms,numberBathrooms,numberBalconies,elevator,carParking,heating,houseSpace,PriceType_JOD,PriceType_NIS,PriceType_USD,featurePlus,Bldg_A,Bldg_B,Bldg_C,MedstatusHouseSpace,city_encoded,price
1,2,3,2,1,1,1,0,160.0,0,0,1,0.6666666666666666,0,1,0,140.0,2333.598953428836,500
1,2,3,2,1,1,1,0,140.0,0,1,0,0.6666666666666666,0,1,0,140.0,2333.598953428836,1600
3,2,3,3,2,1,1,0,155.0,0,1,0,1.0,0,2,0,140.0,3536.5000093154104,2200
1,2,2,2,1,1,1,0,120.0,0,1,0,1.0,0,1,0,140.0,2333.598953428836,1300
1,2,2,1,1,0,0,0,140.0,0,1,0,0.5,0,1,0,140.0,2333.598953428836,1200
1,2,2,1,1,0,0,0,140.0,0,1,0,0.5,0,1,0,140.0,2333.598953428836,1100
1,1,1,1,1,1,1,1,140.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,500
1,2,2,2,2,0,0,0,140.0,0,1,0,1.0,0,2,0,140.0,2333.598953428836,1300
1,1,3,2,1,1,1,0,170.0,0,0,1,0.6666666666666666,1,0,0,140.0,2333.598953428836,700
1,2,2,2,2,1,1,0,133.0,0,0,1,1.0,0,2,0,140.0,2333.598953428836,450
1,3,1,1,0,0,0,0,65.0,0,1,0,1.0,0,0,0,140.0,2333.598953428836,1000
1,1,3,3,2,1,1,1,170.0,0,0,1,1.0,2,0,0,140.0,2333.598953428836,700
1,2,2,1,1,1,1,0,89.0,0,1,0,0.5,0,1,0,140.0,2333.598953428836,1200
5,3,3,2,0,0,0,0,150.0,1,0,0,0.6666666666666666,0,0,0,140.0,4478.363052834173,3000
1,1,2,1,0,1,1,0,140.0,0,0,1,0.5,0,0,0,140.0,2333.598953428836,600
3,1,1,1,1,0,1,0,140.0,0,1,0,1.0,1,0,0,140.0,3536.5000093154104,1500
1,1,3,3,0,1,1,0,140.0,0,0,1,1.0,0,0,0,140.0,2333.598953428836,600
1,1,1,1,0,1,0,0,140.0,0,0,1,1.0,0,0,0,140.0,2333.598953428836,400
1,1,2,1,0,1,0,0,140.0,0,0,1,0.5,0,0,0,140.0,2333.598953428836,600
4,1,3,2,0,1,0,0,120.0,0,1,0,0.6666666666666666,0,0,0,140.0,5815.705306290697,1800
1,2,3,2,2,1,1,0,180.0,0,0,1,0.6666666666666666,0,2,0,140.0,2333.598953428836,550
1,1,3,3,2,1,1,0,170.0,0,0,1,1.0,2,0,0,140.0,2333.598953428836,1200
1,2,3,3,3,1,1,0,175.0,0,0,1,1.0,0,3,0,140.0,2333.598953428836,650
1,2,3,3,1,1,1,1,140.0,0,0,1,1.0,0,1,0,140.0,2333.598953428836,500
1,2,2,2,1,1,1,0,140.0,0,0,1,1.0,0,1,0,140.0,2333.598953428836,500
1,2,2,2,1,1,1,0,120.0,0,0,1,1.0,0,1,0,140.0,2333.598953428836,450
1,2,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,0,1,0,140.0,2333.598953428836,1800
3,2,2,2,2,1,1,0,110.0,1,0,0,1.0,0,2,0,140.0,3536.5000093154104,300
1,2,3,2,2,1,1,0,175.0,0,1,0,0.6666666666666666,0,2,0,140.0,2333.598953428836,1200
1,1,1,1,0,0,0,0,140.0,0,0,1,1.0,0,0,0,140.0,2333.598953428836,350
1,2,1,1,0,0,0,0,140.0,0,1,0,1.0,0,0,0,140.0,2333.598953428836,1000
1,1,3,2,2,1,1,1,130.0,0,0,1,0.6666666666666666,2,0,0,140.0,2333.598953428836,700
1,2,3,2,1,1,1,0,133.0,0,0,1,0.6666666666666666,0,1,0,140.0,2333.598953428836,550
1,3,3,2,2,1,1,0,140.0,0,0,1,0.6666666666666666,0,0,2,140.0,2333.598953428836,500
1,2,3,3,3,1,1,1,167.0,0,1,0,1.0,0,3,0,140.0,2333.598953428836,2000
1,2,4,2,2,0,0,0,170.0,0,1,0,0.5,0,2,0,140.0,2333.598953428836,1800
3,2,3,2,1,1,1,0,140.0,0,1,0,0.6666666666666666,0,1,0,140.0,3536.5000093154104,1500
4,1,3,2,1,0,0,0,110.0,0,1,0,0.6666666666666666,1,0,0,140.0,5815.705306290697,1300
1,2,3,3,3,1,1,0,190.0,0,0,1,1.0,0,3,0,140.0,2333.598953428836,600
1,1,2,1,0,0,1,0,140.0,0,1,0,0.5,0,0,0,140.0,2333.598953428836,400
4,1,2,1,1,0,0,0,90.0,0,1,0,0.5,1,0,0,140.0,5815.705306290697,1000
4,1,1,1,0,1,1,0,140.0,0,1,0,1.0,0,0,0,140.0,5815.705306290697,800
1,2,3,3,3,1,1,0,140.0,0,0,1,1.0,0,3,0,140.0,2333.598953428836,500
1,2,2,2,1,1,0,0,140.0,0,1,0,1.0,0,1,0,140.0,2333.598953428836,1500
1,1,1,1,1,0,0,0,140.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,400
1,2,2,3,2,1,1,0,140.0,0,0,1,1.5,0,2,0,140.0,2333.598953428836,450
1,1,2,2,1,1,1,1,140.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,900
1,1,2,2,1,1,1,1,140.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,900
1,2,3,2,1,1,1,1,160.0,0,0,1,0.6666666666666666,0,1,0,140.0,2333.598953428836,600
1,1,3,2,1,1,1,0,160.0,0,0,1,0.6666666666666666,1,0,0,140.0,2333.598953428836,600
1,2,3,3,1,1,1,0,160.0,0,0,1,1.0,0,1,0,140.0,2333.598953428836,550
1,1,2,1,0,0,0,0,140.0,0,1,0,0.5,0,0,0,140.0,2333.598953428836,400
1,2,3,2,1,1,1,0,150.0,0,0,1,0.6666666666666666,0,1,0,140.0,2333.598953428836,450
1,2,2,1,0,0,1,0,90.0,0,0,1,0.5,0,0,0,140.0,2333.598953428836,400
1,1,2,2,1,0,0,0,140.0,0,1,0,1.0,1,0,0,140.0,2333.598953428836,375
4,1,2,1,0,0,0,0,140.0,0,1,0,0.5,0,0,0,140.0,5815.705306290697,1100
1,1,2,1,1,1,1,0,140.0,0,1,0,0.5,1,0,0,140.0,2333.598953428836,2000
1,2,3,2,2,1,0,0,130.0,0,0,1,0.6666666666666666,0,2,0,140.0,2333.598953428836,450
1,1,1,1,0,1,0,0,140.0,0,0,1,1.0,0,0,0,140.0,2333.598953428836,450
1,1,3,2,1,1,1,0,170.0,0,0,1,0.6666666666666666,1,0,0,140.0,2333.598953428836,600
1,2,3,3,2,1,1,1,175.0,0,0,1,1.0,0,2,0,140.0,2333.598953428836,750
1,2,3,3,3,1,1,1,180.0,0,0,1,1.0,0,3,0,140.0,2333.598953428836,750
1,2,3,3,3,1,1,1,180.0,0,0,1,1.0,0,3,0,140.0,2333.598953428836,700
1,2,3,3,1,1,1,0,165.0,0,1,0,1.0,0,1,0,140.0,2333.598953428836,1200
1,2,3,3,1,1,1,1,170.0,0,0,1,1.0,0,1,0,140.0,2333.598953428836,500
1,1,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,2333.598953428836,600
1,2,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,0,1,0,140.0,2333.598953428836,500
1,1,2,2,1,1,1,0,120.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,600
1,1,3,3,1,1,1,1,180.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,1300
1,1,2,2,1,1,1,1,140.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,1000
1,2,3,2,1,1,1,1,170.0,0,0,1,0.6666666666666666,0,1,0,140.0,2333.598953428836,650
1,2,3,2,1,1,1,1,180.0,0,0,1,0.6666666666666666,0,1,0,140.0,2333.598953428836,700
5,2,3,2,0,0,0,0,130.0,0,1,0,0.6666666666666666,0,0,0,140.0,4478.363052834173,1600
1,2,1,1,1,1,1,0,140.0,0,1,0,1.0,0,1,0,140.0,2333.598953428836,950
1,2,3,2,1,1,1,0,109.0,0,0,1,0.6666666666666666,0,1,0,140.0,2333.598953428836,500
4,1,1,1,0,1,1,1,35.0,0,1,0,1.0,0,0,0,140.0,5815.705306290697,800
1,2,3,2,1,1,1,1,160.0,0,0,1,0.6666666666666666,0,1,0,140.0,2333.598953428836,550
1,2,2,2,1,1,1,0,125.0,0,0,1,1.0,0,1,0,140.0,2333.598953428836,450
1,2,2,2,1,1,1,0,120.0,0,1,0,1.0,0,1,0,140.0,2333.598953428836,1200
1,1,2,1,0,0,1,0,60.0,0,0,1,0.5,0,0,0,140.0,2333.598953428836,300
2,3,3,2,1,0,0,0,120.0,0,1,0,0.6666666666666666,0,0,1,140.0,2821.7891397906947,800
4,2,3,2,2,0,0,0,155.0,1,0,0,0.6666666666666666,0,2,0,140.0,5815.705306290697,3200
1,2,3,2,1,0,0,0,250.0,0,1,0,0.6666666666666666,0,1,0,140.0,2333.598953428836,2000
1,1,3,2,2,1,1,0,175.0,0,0,1,0.6666666666666666,2,0,0,140.0,2333.598953428836,1000
4,1,3,2,1,0,1,0,135.0,0,1,0,0.6666666666666666,1,0,0,140.0,5815.705306290697,1500
1,1,3,2,1,0,0,0,135.0,0,1,0,0.6666666666666666,1,0,0,140.0,2333.598953428836,1100
1,2,2,2,1,0,0,0,120.0,0,1,0,1.0,0,1,0,140.0,2333.598953428836,1300
1,1,2,1,0,0,0,0,140.0,0,1,0,0.5,0,0,0,140.0,2333.598953428836,400
1,2,2,1,1,0,0,0,90.0,0,0,1,0.5,0,1,0,140.0,2333.598953428836,400
1,2,3,1,0,0,0,0,140.0,0,1,0,0.3333333333333333,0,0,0,140.0,2333.598953428836,1500
1,1,1,1,0,0,0,0,140.0,0,0,1,1.0,0,0,0,140.0,2333.598953428836,300
1,2,3,1,1,0,0,0,140.0,0,1,0,0.3333333333333333,0,1,0,140.0,2333.598953428836,1200
1,1,3,3,2,1,1,0,180.0,0,0,1,1.0,2,0,0,140.0,2333.598953428836,1000
1,2,2,1,1,1,1,0,90.0,0,0,1,0.5,0,1,0,140.0,2333.598953428836,400
1,1,2,1,0,0,0,0,140.0,0,1,0,0.5,0,0,0,140.0,2333.598953428836,400
1,2,2,1,1,1,0,0,90.0,0,0,1,0.5,0,1,0,140.0,2333.598953428836,400
1,1,1,1,0,0,0,0,100.0,0,1,0,1.0,0,0,0,140.0,2333.598953428836,1000
4,2,3,1,1,1,1,0,140.0,1,0,0,0.3333333333333333,0,1,0,140.0,5815.705306290697,300
1,1,3,2,1,1,1,0,155.0,0,0,1,0.6666666666666666,1,0,0,140.0,2333.598953428836,600
1,2,1,1,1,0,0,0,140.0,0,1,0,1.0,0,1,0,140.0,2333.598953428836,1000
1,2,3,3,0,1,1,0,140.0,0,1,0,1.0,0,0,0,140.0,2333.598953428836,1600
1,1,2,2,1,1,1,1,150.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,750
1,1,2,2,1,1,1,1,150.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,900
1,1,1,1,1,0,0,0,140.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,450
1,1,1,1,1,1,1,0,140.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,500
1,1,2,2,1,1,1,1,110.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,1000
1,2,3,2,1,0,1,0,170.0,0,0,1,0.6666666666666666,0,1,0,140.0,2333.598953428836,500
1,2,2,1,0,0,0,0,120.0,0,1,0,0.5,0,0,0,140.0,2333.598953428836,1300
1,2,3,1,0,0,0,0,150.0,0,0,1,0.3333333333333333,0,0,0,140.0,2333.598953428836,500
1,1,3,3,0,1,1,1,160.0,0,0,1,1.0,0,0,0,140.0,2333.598953428836,1000
1,1,2,1,1,0,0,0,140.0,0,1,0,0.5,1,0,0,140.0,2333.598953428836,1200
4,1,3,2,1,1,1,0,120.0,1,0,0,0.6666666666666666,1,0,0,140.0,5815.705306290697,360
1,2,2,1,1,0,0,0,140.0,0,1,0,0.5,0,1,0,140.0,2333.598953428836,1100
4,1,2,1,1,1,1,1,100.0,0,1,0,0.5,1,0,0,140.0,5815.705306290697,1000
1,2,3,2,1,1,0,0,135.0,0,1,0,0.6666666666666666,0,1,0,140.0,2333.598953428836,1200
1,2,3,2,3,0,0,0,150.0,0,1,0,0.6666666666666666,0,3,0,140.0,2333.598953428836,1500
1,2,2,1,1,1,1,0,90.0,0,0,1,0.5,0,1,0,140.0,2333.598953428836,400
1,2,2,3,2,1,1,0,140.0,0,0,1,1.5,0,2,0,140.0,2333.598953428836,450
1,2,2,1,1,0,0,0,140.0,0,1,0,0.5,0,1,0,140.0,2333.598953428836,1300
1,2,2,2,1,0,0,0,160.0,0,1,0,1.0,0,1,0,140.0,2333.598953428836,1000
1,1,3,2,1,0,0,0,160.0,0,0,1,0.6666666666666666,1,0,0,140.0,2333.598953428836,700
1,2,2,1,1,1,1,0,90.0,0,0,1,0.5,0,1,0,140.0,2333.598953428836,400
1,1,1,1,0,0,0,0,140.0,0,1,0,1.0,0,0,0,140.0,2333.598953428836,1400
1,2,3,2,1,1,1,0,110.0,0,0,1,0.6666666666666666,0,1,0,140.0,2333.598953428836,500
5,2,3,2,0,0,0,0,100.0,1,0,0,0.6666666666666666,0,0,0,140.0,4478.363052834173,2500
1,2,2,2,1,1,0,0,100.0,0,0,1,1.0,0,1,0,140.0,2333.598953428836,450
3,2,3,2,2,1,0,0,135.0,0,0,1,0.6666666666666666,0,2,0,140.0,3536.5000093154104,500
1,2,3,3,2,1,1,1,240.0,0,0,1,1.0,0,2,0,140.0,2333.598953428836,700
1,2,2,1,1,1,1,0,100.0,0,1,0,0.5,0,1,0,140.0,2333.598953428836,1400
1,2,3,2,1,1,0,0,140.0,0,1,0,0.6666666666666666,0,1,0,140.0,2333.598953428836,1400
4,1,2,1,1,0,0,1,75.0,0,1,0,0.5,1,0,0,140.0,5815.705306290697,2000
2,2,2,1,1,0,0,0,150.0,1,0,0,0.5,0,1,0,140.0,2821.7891397906947,2000
2,2,3,2,2,1,1,1,135.0,0,1,0,0.6666666666666666,0,2,0,140.0,2821.7891397906947,1250
1,2,3,2,2,0,1,0,155.0,0,0,1,0.6666666666666666,0,2,0,140.0,2333.598953428836,600
1,1,1,1,1,0,0,0,140.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,350
1,2,3,2,2,1,0,0,140.0,0,0,1,0.6666666666666666,0,2,0,140.0,2333.598953428836,450
1,1,3,3,0,1,1,0,140.0,0,0,1,1.0,0,0,0,140.0,2333.598953428836,600
1,1,1,1,0,1,1,0,140.0,0,0,1,1.0,0,0,0,140.0,2333.598953428836,350
1,2,2,1,1,1,0,0,100.0,0,1,0,0.5,0,1,0,140.0,2333.598953428836,1000
1,1,2,1,1,1,1,0,140.0,0,1,0,0.5,1,0,0,140.0,2333.598953428836,2000
1,2,3,2,1,1,1,0,170.0,0,1,0,0.6666666666666666,0,1,0,140.0,2333.598953428836,2000
1,2,3,3,1,1,1,1,170.0,0,0,1,1.0,0,1,0,140.0,2333.598953428836,550
1,2,2,1,1,1,1,0,90.0,0,0,1,0.5,0,1,0,140.0,2333.598953428836,400
1,2,2,3,2,1,1,0,140.0,0,0,1,1.5,0,2,0,140.0,2333.598953428836,450
1,2,3,2,1,1,1,0,120.0,0,1,0,0.6666666666666666,0,1,0,140.0,2333.598953428836,2000
1,2,4,3,1,1,1,0,200.0,0,0,1,0.75,0,1,0,140.0,2333.598953428836,500
1,3,3,2,1,1,1,0,120.0,0,0,1,0.6666666666666666,0,0,1,140.0,2333.598953428836,450
1,2,3,3,1,1,1,0,165.0,0,0,1,1.0,0,1,0,140.0,2333.598953428836,600
1,2,3,2,2,1,0,0,180.0,0,0,1,0.6666666666666666,0,2,0,140.0,2333.598953428836,550
1,2,3,2,1,1,1,1,170.0,0,0,1,0.6666666666666666,0,1,0,140.0,2333.598953428836,500
1,1,3,2,1,1,0,0,125.0,0,0,1,0.6666666666666666,1,0,0,140.0,2333.598953428836,700
1,2,2,2,1,1,1,0,125.0,0,0,1,1.0,0,1,0,140.0,2333.598953428836,450
1,3,3,3,1,1,1,1,170.0,0,0,1,1.0,0,0,1,140.0,2333.598953428836,700
1,2,2,2,1,0,1,1,145.0,0,1,0,1.0,0,1,0,140.0,2333.598953428836,1600
1,1,3,2,1,0,1,1,150.0,0,0,1,0.6666666666666666,1,0,0,140.0,2333.598953428836,600
1,2,3,3,1,1,1,1,180.0,0,0,1,1.0,0,1,0,140.0,2333.598953428836,700
1,2,3,3,1,1,1,1,180.0,0,0,1,1.0,0,1,0,140.0,2333.598953428836,700
1,2,2,1,1,1,1,0,90.0,0,0,1,0.5,0,1,0,140.0,2333.598953428836,400
1,2,3,2,1,1,1,0,145.0,0,0,1,0.6666666666666666,0,1,0,140.0,2333.598953428836,500
1,1,2,2,1,0,0,0,140.0,0,1,0,1.0,1,0,0,140.0,2333.598953428836,300
1,2,3,1,1,0,1,0,130.0,0,1,0,0.3333333333333333,0,1,0,140.0,2333.598953428836,1250
2,1,1,1,0,1,0,0,140.0,0,1,0,1.0,0,0,0,140.0,2821.7891397906947,1400
1,1,2,1,1,0,0,0,90.0,0,0,1,0.5,1,0,0,140.0,2333.598953428836,600
1,2,3,2,1,1,1,0,170.0,0,1,0,0.6666666666666666,0,1,0,140.0,2333.598953428836,1500
1,1,2,2,0,0,0,0,140.0,0,1,0,1.0,0,0,0,140.0,2333.598953428836,1250
2,2,3,1,1,1,1,0,190.0,1,0,0,0.3333333333333333,0,1,0,140.0,2821.7891397906947,2000
1,1,2,1,1,0,0,0,100.0,0,1,0,0.5,1,0,0,140.0,2333.598953428836,1800
4,3,6,2,2,0,0,0,160.0,1,0,0,0.3333333333333333,0,0,2,140.0,5815.705306290697,3500
5,2,2,2,2,0,0,0,110.0,1,0,0,1.0,0,2,0,140.0,4478.363052834173,2800
1,2,2,1,1,0,0,0,140.0,0,1,0,0.5,0,1,0,140.0,2333.598953428836,1500
1,1,2,1,0,1,0,0,140.0,0,0,1,0.5,0,0,0,140.0,2333.598953428836,600
1,1,2,1,0,1,1,0,100.0,0,1,0,0.5,0,0,0,140.0,2333.598953428836,400
1,1,3,2,1,0,0,0,160.0,0,0,1,0.6666666666666666,1,0,0,140.0,2333.598953428836,700
4,2,3,1,1,0,0,0,120.0,1,0,0,0.3333333333333333,0,1,0,140.0,5815.705306290697,2600
1,1,1,1,0,1,1,1,70.0,0,0,1,1.0,0,0,0,140.0,2333.598953428836,600
1,2,2,2,1,1,0,0,135.0,0,0,1,1.0,0,1,0,140.0,2333.598953428836,500
1,1,1,1,0,1,1,0,140.0,0,0,1,1.0,0,0,0,140.0,2333.598953428836,350
1,2,3,3,3,1,1,0,175.0,0,0,1,1.0,0,3,0,140.0,2333.598953428836,700
1,1,2,2,1,1,0,1,120.0,0,1,0,1.0,1,0,0,140.0,2333.598953428836,2000
1,2,3,3,0,0,1,0,175.0,0,1,0,1.0,0,0,0,140.0,2333.598953428836,1500
1,2,1,1,0,0,0,0,100.0,0,1,0,1.0,0,0,0,140.0,2333.598953428836,1150
1,1,1,1,1,0,0,0,70.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,350
1,1,3,2,1,1,1,0,160.0,0,0,1,0.6666666666666666,1,0,0,140.0,2333.598953428836,700
1,2,3,2,1,1,1,0,170.0,0,1,0,0.6666666666666666,0,1,0,140.0,2333.598953428836,1500
1,1,3,3,1,1,1,1,160.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,750
1,1,3,3,1,1,1,0,160.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,600
1,1,3,3,1,1,1,1,180.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,950
1,2,3,2,1,1,1,0,109.0,0,0,1,0.6666666666666666,0,1,0,140.0,2333.598953428836,500
1,1,1,1,0,0,0,0,140.0,0,1,0,1.0,0,0,0,140.0,2333.598953428836,1800
1,2,4,2,2,0,1,0,170.0,0,1,0,0.5,0,2,0,140.0,2333.598953428836,1800
1,2,3,3,1,1,1,0,180.0,0,0,1,1.0,0,1,0,140.0,2333.598953428836,600
1,1,2,1,1,1,1,0,140.0,0,0,1,0.5,1,0,0,140.0,2333.598953428836,550
7,2,5,3,0,0,0,0,130.0,0,1,0,0.6,0,0,0,140.0,2171.3412307558096,1100
1,1,2,1,1,1,1,0,140.0,0,0,1,0.5,1,0,0,140.0,2333.598953428836,600
1,1,1,1,1,1,1,0,30.0,0,1,0,1.0,1,0,0,140.0,2333.598953428836,1200
1,3,3,2,1,1,1,1,120.0,0,0,1,0.6666666666666666,0,0,1,140.0,2333.598953428836,450
1,1,1,1,1,1,0,0,140.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,260
1,2,3,2,2,1,0,0,130.0,0,0,1,0.6666666666666666,0,2,0,140.0,2333.598953428836,450
1,1,1,1,0,0,0,0,140.0,0,0,1,1.0,0,0,0,140.0,2333.598953428836,450
1,1,3,2,2,1,1,0,170.0,0,0,1,0.6666666666666666,2,0,0,140.0,2333.598953428836,500
4,1,1,1,1,1,1,1,70.0,0,0,1,1.0,1,0,0,140.0,5815.705306290697,340
1,2,1,1,1,1,0,0,70.0,0,1,0,1.0,0,1,0,140.0,2333.598953428836,800
1,2,3,2,2,0,1,0,160.0,0,0,1,0.6666666666666666,0,2,0,140.0,2333.598953428836,450
1,2,2,1,1,1,0,0,90.0,0,1,0,0.5,0,1,0,140.0,2333.598953428836,1050
1,2,1,1,1,1,1,1,70.0,0,0,1,1.0,0,1,0,140.0,2333.598953428836,350
1,1,1,1,0,0,0,0,140.0,0,1,0,1.0,0,0,0,140.0,2333.598953428836,1400
4,2,3,1,0,0,0,0,160.0,1,0,0,0.3333333333333333,0,0,0,140.0,5815.705306290697,3200
1,1,1,1,0,1,0,0,140.0,0,0,1,1.0,0,0,0,140.0,2333.598953428836,450
1,1,3,2,1,1,0,0,140.0,0,0,1,0.6666666666666666,1,0,0,140.0,2333.598953428836,700
1,1,1,1,0,0,0,0,140.0,0,0,1,1.0,0,0,0,140.0,2333.598953428836,350
1,1,3,3,1,1,1,1,160.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,1150
3,1,2,1,1,0,1,0,100.0,0,0,1,0.5,1,0,0,140.0,3536.5000093154104,1249
1,2,3,3,2,1,1,1,180.0,0,0,1,1.0,0,2,0,140.0,2333.598953428836,750
1,2,3,2,2,1,1,0,155.0,0,0,1,0.6666666666666666,0,2,0,140.0,2333.598953428836,600
1,2,3,3,1,1,1,1,140.0,0,0,1,1.0,0,1,0,140.0,2333.598953428836,700
1,2,4,1,1,0,0,0,200.0,0,1,0,0.25,0,1,0,140.0,2333.598953428836,2000
2,2,2,2,1,0,1,0,140.0,0,1,0,1.0,0,1,0,140.0,2821.7891397906947,900
4,2,4,1,0,0,0,0,155.0,1,0,0,0.25,0,0,0,140.0,5815.705306290697,3000
1,2,2,2,1,1,1,0,120.0,0,1,0,1.0,0,1,0,140.0,2333.598953428836,1400
4,2,3,1,0,0,0,0,70.0,1,0,0,0.3333333333333333,0,0,0,140.0,5815.705306290697,1800
1,1,2,1,1,1,0,0,120.0,0,0,1,0.5,1,0,0,140.0,2333.598953428836,700
1,1,3,3,1,1,1,1,180.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,1100
1,2,3,2,1,1,1,0,140.0,0,0,1,0.6666666666666666,0,1,0,140.0,2333.598953428836,500
1,2,3,2,2,1,1,0,165.0,0,1,0,0.6666666666666666,0,2,0,140.0,2333.598953428836,1450
1,1,3,2,0,0,0,0,140.0,0,1,0,0.6666666666666666,0,0,0,140.0,2333.598953428836,350
2,1,3,2,2,0,1,0,145.0,0,1,0,0.6666666666666666,2,0,0,140.0,2821.7891397906947,2500
4,1,2,1,0,0,0,0,80.0,0,1,0,0.5,0,0,0,140.0,5815.705306290697,1300
1,2,2,2,1,1,1,0,140.0,0,0,1,1.0,0,1,0,140.0,2333.598953428836,450
1,2,2,1,1,1,0,0,90.0,0,0,1,0.5,0,1,0,140.0,2333.598953428836,400
1,2,3,2,1,1,1,0,120.0,0,0,1,0.6666666666666666,0,1,0,140.0,2333.598953428836,500
1,1,3,3,1,1,1,1,170.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,250
1,2,3,1,1,0,0,0,140.0,0,1,0,0.3333333333333333,0,1,0,140.0,2333.598953428836,1500
1,2,2,2,0,0,1,0,140.0,0,1,0,1.0,0,0,0,140.0,2333.598953428836,500
1,2,1,1,1,1,1,0,140.0,0,1,0,1.0,0,1,0,140.0,2333.598953428836,950
1,2,1,1,1,1,1,0,140.0,0,1,0,1.0,0,1,0,140.0,2333.598953428836,950
5,2,4,2,0,0,1,0,170.0,1,0,0,0.5,0,0,0,140.0,4478.363052834173,2500
1,4,4,2,0,0,0,0,140.0,0,1,0,0.5,0,0,0,140.0,2333.598953428836,250
1,1,3,2,1,1,1,0,180.0,0,0,1,0.6666666666666666,1,0,0,140.0,2333.598953428836,250
1,1,2,1,1,1,1,0,80.0,0,1,0,0.5,1,0,0,140.0,2333.598953428836,2000
1,2,3,2,2,1,0,0,180.0,0,1,0,0.6666666666666666,0,2,0,140.0,2333.598953428836,2000
7,2,4,2,0,1,0,0,155.0,0,1,0,0.5,0,0,0,140.0,2171.3412307558096,1700
1,2,2,2,2,0,0,0,140.0,1,0,0,1.0,0,2,0,140.0,2333.598953428836,250
1,3,3,2,1,1,1,1,140.0,0,0,1,0.6666666666666666,0,0,1,140.0,2333.598953428836,600
1,2,2,1,1,0,0,0,140.0,0,1,0,0.5,0,1,0,140.0,2333.598953428836,800
1,2,2,2,1,1,1,0,120.0,0,1,0,1.0,0,1,0,140.0,2333.598953428836,1000
1,2,3,3,1,1,1,1,150.0,0,0,1,1.0,0,1,0,140.0,2333.598953428836,500
1,1,1,1,0,0,0,0,140.0,0,1,0,1.0,0,0,0,140.0,2333.598953428836,400
1,1,1,1,0,0,1,0,140.0,0,1,0,1.0,0,0,0,140.0,2333.598953428836,450
1,1,3,2,1,1,1,0,125.0,0,0,1,0.6666666666666666,1,0,0,140.0,2333.598953428836,700
1,1,3,3,2,1,1,1,190.0,0,0,1,1.0,2,0,0,140.0,2333.598953428836,1300
1,1,3,3,2,1,1,0,180.0,0,0,1,1.0,2,0,0,140.0,2333.598953428836,1200
1,2,3,2,2,0,0,0,170.0,0,0,1,0.6666666666666666,0,2,0,140.0,2333.598953428836,450
1,2,2,1,1,0,0,0,140.0,0,0,1,0.5,0,1,0,140.0,2333.598953428836,400
1,2,2,1,1,1,0,0,85.0,0,0,1,0.5,0,1,0,140.0,2333.598953428836,400
4,2,3,1,1,1,1,0,140.0,1,0,0,0.3333333333333333,0,1,0,140.0,5815.705306290697,300
1,2,3,2,1,0,0,0,140.0,0,0,1,0.6666666666666666,0,1,0,140.0,2333.598953428836,450
1,1,1,2,0,0,0,0,140.0,0,0,1,2.0,0,0,0,140.0,2333.598953428836,400
1,2,1,1,1,0,1,0,110.0,0,1,0,1.0,0,1,0,140.0,2333.598953428836,1000
1,2,3,2,3,0,1,0,165.0,0,1,0,0.6666666666666666,0,3,0,140.0,2333.598953428836,1200
1,2,2,2,1,1,1,0,125.0,0,1,0,1.0,0,1,0,140.0,2333.598953428836,1200
4,1,3,2,0,0,0,0,120.0,0,1,0,0.6666666666666666,0,0,0,140.0,5815.705306290697,2200
1,2,2,2,1,1,1,0,130.0,0,0,1,1.0,0,1,0,140.0,2333.598953428836,450
1,2,1,1,0,1,1,0,140.0,0,0,1,1.0,0,0,0,140.0,2333.598953428836,350
4,2,4,2,0,0,0,0,165.0,1,0,0,0.5,0,0,0,140.0,5815.705306290697,3000
1,1,3,3,1,1,1,0,170.0,0,0,1,1.0,1,0,0,140.0,2333.598953428836,600
1,2,2,2,1,0,1,1,145.0,0,1,0,1.0,0,1,0,140.0,2333.598953428836,1600
