,houseSpace,PriceType_JOD,PriceType_NIS,PriceType_USD,price
4048,80,0,1,0,1800
4049,160,0,1,0,1450
4050,140.0,0,1,0,300
4051,170,0,0,1,500
4052,210,0,0,1,180000
4053,140.0,0,0,1,850
4054,140.0,0,1,0,1200
4055,140,0,0,1,400
4056,170,0,0,1,800
4057,140.0,0,0,1,550
4058,150,0,0,1,600
4059,140,0,0,1,500
4060,60,0,1,0,800
4061,40,0,1,0,500
4062,140.0,0,1,0,1200
4063,210,0,1,0,800
4064,140.0,0,0,1,500
4065,140.0,0,0,1,400
4066,160,0,0,1,600
4067,160,0,0,1,700
4068,140.0,0,0,1,450
4069,159,0,0,1,800
4070,140.0,0,0,1,350
4071,140.0,0,0,1,350
4072,140.0,0,0,1,350
4073,140.0,0,1,0,350
4074,15,0,1,0,550
4075,140.0,0,0,1,350
4076,150,0,0,1,1000
4077,160,1,0,0,4500
4078,70,0,1,0,700
4079,110,0,0,1,750
4080,150,0,0,1,650
4081,180,0,0,1,550
4082,220,0,0,1,600
4083,170,0,0,1,1000
4084,140.0,0,1,0,650
4085,200,0,0,1,600
4086,180,0,0,1,600
4087,100,0,1,0,1000
4088,140.0,0,0,1,500
4089,100,1,0,0,2000
4090,90,0,0,1,650
4091,140.0,0,0,1,600
4092,140.0,0,1,0,1800
4093,150,0,0,1,500
4094,100,0,1,0,1500
4095,140.0,0,1,0,1500
4096,90,0,1,0,1500
4097,120,0,1,0,1300
4098,25,0,1,0,1000
4099,140,0,1,0,1400
4100,150,0,0,1,600
4101,125,0,1,0,800
4102,140.0,0,0,1,350
4103,130,0,1,0,1700
4104,110,0,1,0,1400
4105,75,0,0,1,550
4106,140.0,0,1,0,600
4107,100,0,1,0,1000
4108,70,0,0,1,500
4109,175,0,0,1,600
4110,140,1,0,0,4000
4111,175,1,0,0,4000
4112,140.0,0,0,1,350
4113,155,0,1,0,700
4114,176,0,0,1,800
4115,160,0,1,0,1550
4116,140.0,0,1,0,1500
4117,160,0,1,0,2200
4118,140.0,0,0,1,550
4119,163,0,0,1,600
4120,120,0,1,0,2500
4121,120,1,0,0,2400
4122,175,0,1,0,1500
4123,50,0,1,0,500
4124,140.0,0,0,1,400
4125,130,0,0,1,350
4126,100,0,1,0,1200
4127,163,0,0,1,800
4128,30,0,1,0,1000
4129,124,0,0,1,450
4130,110,0,1,0,1300
4131,150,0,0,1,650
4132,110,0,1,0,1200
4133,80,0,1,0,750
4134,140,0,1,0,1600
4135,140,0,1,0,1600
4136,150,0,1,0,1600
4137,150,0,1,0,1400
4138,140,0,1,0,1200
4139,160,0,0,1,900
4140,110,0,1,0,1400
4141,200,0,0,1,500
4142,140.0,0,1,0,3000
4143,90,1,0,0,2000
4144,140,0,0,1,550
4145,140,0,0,1,650
4146,180,0,0,1,900
4147,180,0,0,1,1100
4148,100,0,1,0,12000
4149,140.0,0,0,1,350
4150,140.0,0,0,1,350
4151,150,0,1,0,1200
4152,140.0,0,0,1,450
4153,140.0,0,1,0,1200
4154,150,0,0,1,500
4155,130,0,0,1,600
4156,130,0,1,0,1300
4157,190,0,1,0,2000
4158,25,0,1,0,1000
4159,150,0,1,0,1400
4160,160,0,1,0,1200
4161,140.0,0,1,0,2000
4162,100,0,1,0,180
4163,140.0,0,1,0,250
4164,140,0,0,1,600
4165,145,0,1,0,1000
4166,150,0,0,1,500
4167,150,0,0,1,600
4168,140.0,0,1,0,1000
4169,140.0,0,0,1,600
4170,170,0,0,1,500
4171,140.0,0,0,1,500
4172,90,0,0,1,430
4173,140.0,0,0,1,500
4174,140,0,1,0,1600
4175,120,0,1,0,1250
4176,145,0,1,0,900
4177,140.0,0,0,1,500
4178,180,0,0,1,500
4179,140.0,0,1,0,1400
4180,140.0,0,1,0,1300
4181,100,0,1,0,1400
4182,120,0,1,0,1500
4183,145,0,0,1,450
4184,100,0,0,1,300
4185,140.0,0,1,0,950
4186,150,0,1,0,2200
4187,175,1,0,0,3500
4188,180,0,0,1,485
4189,180,0,0,1,900
4190,145,0,1,0,2400
4191,175,1,0,0,450
4192,180,0,1,0,2700
4193,60,0,1,0,900
4194,140.0,0,0,1,800
4195,170,0,1,0,1650
4196,140.0,0,0,1,750
4197,200,0,0,1,700
4198,140,0,0,1,550
4199,80,0,0,1,450
4200,140,0,0,1,700
4201,140.0,0,0,1,550
4202,150,0,0,1,500
4203,140.0,0,1,0,950
4204,130,0,0,1,600
4205,140,0,1,0,1400
4206,100,0,1,0,1500
4207,140.0,0,1,0,250
4208,100,0,1,0,500
4209,120,1,0,0,2500
4210,135,1,0,0,2800
4211,140,1,0,0,3500
4212,144,0,1,0,1300
4213,142,1,0,0,320
4214,120,0,1,0,1300
4215,170,0,1,0,3000
4216,140.0,1,0,0,2500
4217,180,0,0,1,1100
4218,180,0,0,1,1200
4219,170,0,0,1,1000
4220,170,0,0,1,1000
4221,40,1,0,0,170
4222,140.0,0,1,0,1000
4223,140.0,0,1,0,1600
4224,140.0,0,1,0,1400
4225,140.0,0,0,1,400
4226,170,0,0,1,700
4227,165,0,0,1,750
4228,165,0,1,0,2000
4229,140.0,0,0,1,450
4230,105,0,1,0,1200
4231,160,1,0,0,2700
4232,140.0,0,0,1,600
4233,50,0,1,0,1250
4234,160,0,0,1,600
4235,140.0,0,0,1,350
4236,160,0,1,0,3000
4237,155,0,1,0,2500
4238,160,0,1,0,1450
4239,140.0,0,1,0,1500
4240,185,0,1,0,1600
4241,140.0,0,0,1,300
4242,140.0,0,0,1,400
4243,150,0,0,1,500
4244,140.0,0,0,1,600
4245,140,0,1,0,2200
4246,158,0,0,1,700
4247,158,0,0,1,700
4248,100,0,0,1,500
4249,140,1,0,0,3500
4250,165,0,0,1,500
4251,160,0,0,1,800
4252,140.0,1,0,0,2800
4253,140.0,0,1,0,1000
4254,140.0,0,1,0,600
4255,140.0,0,1,0,800
4256,120,0,1,0,250
4257,85,0,0,1,430
4258,90,0,0,1,550
4259,140.0,0,1,0,1800
4260,160,0,0,1,550
4261,140.0,0,1,0,1500
4262,75,0,1,0,900
4263,140.0,0,1,0,1400
4264,140.0,0,0,1,700
4265,140,0,1,0,1500
4266,140.0,0,1,0,500
4267,90,0,1,0,900
4268,140.0,0,0,1,500
4269,140.0,0,0,1,600
4270,30,0,0,1,350
4271,85,1,0,0,1400
4272,90,0,1,0,123
4273,120,0,0,1,225
4274,100,0,0,1,650
4275,80,0,0,1,450
4276,60,0,0,1,350
4277,160,0,1,0,1
4278,165,0,0,1,800
4279,200,0,0,1,700
4280,140,0,0,1,550
4281,90,0,0,1,450
4282,170,0,0,1,900
4283,140.0,0,0,1,600
4284,140.0,0,0,1,700
4285,150,0,0,1,450
4286,54,0,0,1,350
4287,140,1,0,0,2800
4288,140.0,0,0,1,350
4289,170,0,1,0,1500
4290,100,0,1,0,1200
4291,100,0,1,0,1000
4292,150,0,1,0,1200
4293,140,0,1,0,2000
4294,90,0,1,0,1000
4295,120,1,0,0,3000
4296,120,0,1,0,1000
4297,170,0,0,1,550
4298,100,0,0,1,500
4299,140.0,0,0,1,500
4300,140.0,0,1,0,1200
4301,140.0,0,0,1,500
4302,140.0,1,0,0,3000
4303,200,0,1,0,2000
4304,140.0,0,1,0,1000
4305,135,0,1,0,550
4306,120,0,1,0,1100
4307,140.0,0,0,1,500
4308,145,0,0,1,450
4309,75,0,0,1,500
4310,170,0,0,1,500
4311,140.0,0,0,1,600
4312,145,0,0,1,550
4313,180,0,0,1,1000
4314,180,0,0,1,1200
4315,180,0,0,1,650
4316,190,0,1,0,2000
4317,125,0,0,1,600
4318,140,1,0,0,3000
4319,140.0,0,0,1,350
4320,90,0,1,0,900
4321,150,0,0,1,700
4322,90,0,1,0,1000
4323,140.0,0,0,1,450
4324,28,0,1,0,1200
4325,140.0,0,0,1,450
4326,130,1,0,0,3000
4327,37,0,0,1,350
4328,110,1,0,0,2000
4329,150,0,1,0,1
4330,55,0,1,0,660
4331,140.0,0,0,1,750
4332,140.0,0,0,1,550
4333,120,0,1,0,1300
4334,145,1,0,0,3100
4335,50,0,1,0,1800
4336,170,0,0,1,900
4337,130,0,0,1,600
4338,85,0,0,1,430
4339,120,0,1,0,1000
4340,130,0,1,0,1300
4341,150,0,0,1,700
4342,150,0,0,1,700
4343,140.0,0,1,0,250
4344,170,0,0,1,450
4345,150,0,1,0,1600
4346,140.0,0,0,1,550
4347,100,0,0,1,500
4348,150,0,0,1,500
4349,110,0,1,0,1100
4350,140.0,0,0,1,750
4351,20,0,1,0,750
4352,120,1,0,0,2600
4353,120,0,1,0,1100
4354,80,1,0,0,2000
4355,175,0,0,1,500
4356,180,0,0,1,1000
4357,170,0,0,1,900
4358,180,0,0,1,1150
4359,140.0,0,1,0,350
4360,140.0,0,1,0,300
4361,140.0,0,1,0,1400
4362,130,0,0,1,450
4363,100,0,1,0,1200
4364,140,1,0,0,1200
4365,115,0,1,0,500
4366,130,0,0,1,509
4367,90,0,1,0,1100
4368,130,1,0,0,2700
4369,185,0,0,1,600
4370,140.0,0,1,0,1200
4371,170,0,1,0,1000
4372,70,0,1,0,900
4373,120,0,1,0,1100
4374,140.0,0,1,0,700
4375,140.0,0,1,0,1200
4376,140.0,0,0,1,550
4377,140,0,0,1,1000
4378,70,0,1,0,1800
4379,185,0,0,1,1000
4380,140.0,0,1,0,400
4381,120,0,0,1,400
4382,150,0,1,0,2000
4383,140.0,0,0,1,700
4384,200,0,0,1,500
4385,50,0,1,0,300
4386,165,1,0,0,4000
4387,140,0,1,0,1600
4388,90,0,0,1,550
4389,40,0,1,0,1700
4390,70,0,1,0,2500
4391,140.0,0,1,0,1800
4392,140.0,0,0,1,500
4393,120,1,0,0,2200
4394,140.0,0,0,1,350
4395,120,1,0,0,2800
4396,160,0,0,1,500
4397,135,0,0,1,500
4398,60,0,1,0,850
4399,140.0,1,0,0,110
4400,120,0,0,1,700
4401,100,0,1,0,800
4402,80,0,1,0,1650
4403,180,0,0,1,500
4404,125,0,1,0,1200
4405,150,0,0,1,650
4406,95,0,0,1,400
4407,140.0,0,1,0,1200
4408,140.0,0,0,1,800
4409,140.0,0,0,1,700
4410,160,0,1,0,1200
4411,150,0,0,1,700
4412,170,0,1,0,2000
4413,100,0,0,1,550
4414,150,0,0,1,450
4415,135,0,0,1,450
4416,130,0,0,1,600
4417,140.0,0,1,0,1500
4418,100,0,1,0,2800
4419,60,0,1,0,2000
4420,100,0,1,0,12000
4421,90,0,1,0,1400
4422,100,0,0,1,500
4423,140.0,0,1,0,1200
4424,190,0,1,0,1800
4425,140.0,0,1,0,1700
4426,135,0,0,1,450
4427,150,0,0,1,450
4428,60,0,1,0,2800
4429,220,0,0,1,700
4430,170,0,0,1,500
4431,180,0,0,1,1000
4432,180,0,0,1,1100
4433,180,0,0,1,900
4434,300,0,0,1,550
4435,150,0,0,1,450
4436,140.0,0,1,0,2000
4437,80,1,0,0,2000
4438,170,0,0,1,550
4439,250,1,0,0,2000
4440,200,0,0,1,700
4441,180,0,0,1,650
4442,140.0,0,0,1,600
4443,140.0,0,0,1,550
4444,80,0,0,1,550
4445,200,0,0,1,700
4446,140.0,0,1,0,950
4447,135,1,0,0,2600
4448,110,0,1,0,1300
4449,180,0,0,1,800
4450,140.0,0,0,1,600
4451,145,0,1,0,1700
4452,145,1,0,0,3500
4453,140,0,1,0,1400
4454,145,0,1,0,1200
4455,180,0,0,1,700
4456,140.0,0,0,1,550
4457,140.0,0,0,1,500
4458,120,0,1,0,1100
4459,140.0,0,0,1,800
4460,100,0,0,1,700
4461,165,0,1,0,2300
4462,140.0,0,1,0,1000
4463,190,0,0,1,800
4464,180,0,0,1,550
4465,140.0,0,0,1,750
4466,140.0,0,0,1,600
4467,160,1,0,0,110
4468,150,0,0,1,700
4469,150,0,0,1,450
4470,90,0,1,0,1200
4471,80,0,1,0,1000
4472,120,0,1,0,2000
4473,100,1,0,0,2500
4474,135,1,0,0,4000
4475,140,1,0,0,2600
4476,130,0,0,1,450
4477,160,0,0,1,650
4478,110,0,0,1,450
4479,110,0,0,1,550
4480,125,0,1,0,680
4481,88,0,1,0,1200
4482,80,0,0,1,350
4483,130,0,1,0,2300
4484,140.0,0,0,1,500
4485,160,0,0,1,900
4486,140.0,0,0,1,500
4487,100,0,0,1,1150
4488,140.0,0,0,1,1000
4489,200,0,1,0,2500
4490,150,1,0,0,3500
4491,160,0,0,1,1100
4492,120,0,1,0,1600
4493,140,0,1,0,2000
4494,160,1,0,0,110
4495,175,1,0,0,3200
4496,15,0,1,0,550
4497,200,0,0,1,750
4498,140.0,0,0,1,700
4499,140.0,0,0,1,450
4500,140.0,0,1,0,1900
4501,140.0,0,1,0,150
4502,140.0,0,0,1,600
4503,100,0,1,0,1200
4504,210,0,1,0,3000
4505,150,0,0,1,450
4506,170,0,1,0,2000
4507,140.0,0,1,0,600
4508,150,1,0,0,3500
4509,180,0,0,1,900
4510,130,0,0,1,500
4511,150,0,1,0,2200
4512,130,0,0,1,600
4513,175,0,0,1,450
4514,150,0,0,1,650
4515,140.0,0,0,1,600
4516,160,0,0,1,700
4517,230,0,0,1,700
4518,160,0,1,0,1600
4519,140.0,0,1,0,300
4520,100,0,1,0,1500
4521,90,0,0,1,400
4522,140.0,0,0,1,700
4523,172,0,0,1,125000
4524,140.0,0,0,1,950
4525,200,0,0,1,650
4526,140,0,0,1,550
4527,170,0,0,1,450
4528,180,0,0,1,130000
4529,150,0,0,1,450
4530,140.0,0,0,1,550
4531,90,0,0,1,430
4532,140.0,0,1,0,2600
4533,130,0,1,0,2000
4534,131,0,1,0,1800
4535,180,0,1,0,2500
4536,140.0,0,1,0,1300
4537,150,0,1,0,1800
4538,150,0,1,0,2700
4539,140.0,0,1,0,400
4540,90,1,0,0,399
4541,140.0,0,1,0,500
4542,0,0,1,0,900
4543,170,1,0,0,3200
4544,150,0,1,0,1300
4545,150,1,0,0,3000
4546,120,0,1,0,1250
4547,110,0,1,0,1000
4548,100,0,1,0,2200
4549,130,0,1,0,1000
4550,140,0,0,1,1000
4551,135,0,0,1,400
4552,110,0,1,0,1350
4553,300,0,0,1,600
4554,170,0,0,1,700
4555,140.0,0,0,1,800
4556,140.0,0,0,1,800
4557,150,0,0,1,450
4558,140.0,0,1,0,1300
4559,130,1,0,0,2400
4560,140.0,0,0,1,300
4561,40,0,1,0,1500
4562,140.0,0,1,0,1400
4563,125,0,0,1,600
4564,50,0,1,0,800
4565,140.0,0,0,1,450
4566,140.0,0,0,1,700
4567,140.0,0,0,1,600
4568,140.0,0,1,0,1300
4569,140.0,0,0,1,550
4570,140.0,0,0,1,500
4571,150,0,1,0,1100
4572,140,0,1,0,1800
4573,140,0,1,0,2000
4574,100,0,1,0,1500
4575,140.0,0,1,0,1800
4576,1100,1,0,0,450
4577,135,0,1,0,1000
4578,50,0,1,0,1800
4579,140.0,0,0,1,550
4580,300,0,0,1,650
4581,140.0,0,0,1,450
4582,84,0,1,0,300
4583,60,0,1,0,800
4584,150,0,0,1,500
4585,160,1,0,0,4200
4586,140.0,0,1,0,1500
4587,175,0,0,1,1000
4588,175,0,0,1,1100
4589,150,0,0,1,450
4590,170,0,0,1,1000
4591,120,1,0,0,2000
4592,140,0,1,0,1500
4593,140.0,0,0,1,650
4594,100,1,0,0,1900
4595,125,1,0,0,2600
4596,75,0,0,1,550
4597,50,0,1,0,1000
4598,140,0,0,1,600
4599,170,0,0,1,800
4600,100,0,0,1,650
4601,170,0,0,1,750
4602,90,1,0,0,2000
4603,140.0,0,0,1,600
4604,180,0,0,1,800
4605,145,0,0,1,700
4606,100,0,1,0,900
4607,140,0,1,0,1200
4608,240,0,0,1,1100
4609,130,0,1,0,2000
4610,300,0,0,1,650
4611,400,0,0,1,3500
4612,140.0,0,0,1,650
4613,200,0,0,1,800
4614,120,0,1,0,1500
4615,110,1,0,0,1900
4616,142,0,0,1,550
4617,160,0,0,1,500
4618,190,0,1,0,1750
4619,170,0,0,1,1000
4620,175,0,0,1,1000
4621,140.0,0,0,1,400
4622,170,0,0,1,900
4623,140.0,0,0,1,550
4624,140.0,0,1,0,500
4625,80,1,0,0,1500
4626,140.0,0,1,0,400
4627,150,0,0,1,450
4628,140.0,0,1,0,2000
4629,110,0,1,0,1100
4630,120,0,0,1,700
4631,170,0,0,1,1000
4632,90,0,1,0,1150
4633,50,0,1,0,1800
4634,140.0,0,0,1,750
4635,140,0,0,1,800
4636,140.0,0,0,1,350
4637,140.0,0,0,1,350
4638,140.0,0,0,1,750
4639,140.0,0,1,0,600
4640,160,0,0,1,600
4641,130,0,1,0,2000
4642,140.0,0,1,0,450
4643,220,0,0,1,700
4644,140.0,0,1,0,350
4645,85,1,0,0,1500
4646,140,1,0,0,4000
4647,160,1,0,0,2800
4648,140.0,0,1,0,900
4649,140.0,0,1,0,1100
4650,140.0,0,1,0,900
4651,180,0,0,1,800
4652,140.0,1,0,0,180
4653,170,0,0,1,170
4654,95,0,0,1,400
4655,100,0,1,0,1300
4656,140.0,0,0,1,400
4657,140.0,0,0,1,400
4658,110,0,0,1,400
4659,140.0,0,1,0,2000
4660,140.0,0,0,1,400
4661,160,0,0,1,600
4662,150,0,0,1,500
4663,300,0,0,1,750
4664,180,0,0,1,700
4665,125,1,0,0,2700
4666,155,0,0,1,450
4667,90,0,1,0,20000
4668,90,0,1,0,750
4669,120,1,0,0,2500
4670,110,1,0,0,2000
4671,190,1,0,0,4000
4672,170,0,1,0,1800
4673,140,1,0,0,2600
4674,170,0,0,1,600
4675,150,0,0,1,600
4676,60,0,0,1,550
4677,200,0,0,1,500
4678,140.0,1,0,0,300
4679,140.0,0,0,1,1200
4680,140.0,0,0,1,800
4681,140.0,0,0,1,600
4682,40,0,1,0,800
4683,140.0,0,0,1,450
4684,120,0,1,0,1300
4685,0,1,0,0,4500
4686,25,0,1,0,1000
4687,180,0,0,1,1200
4688,150,0,0,1,450
4689,40,0,1,0,1200
4690,140.0,0,0,1,800
4691,70,0,0,1,550
4692,120,0,1,0,1200
4693,120,0,1,0,1600
4694,160,0,1,0,1700
4695,180,0,0,1,800
4696,150,0,1,0,1200
4697,180,0,0,1,1000
4698,125,0,1,0,1300
4699,125,0,0,1,700
4700,140.0,0,0,1,200
4701,100,0,1,0,2200
4702,180,0,0,1,700
4703,180,0,0,1,550
4704,100,0,0,1,550
4705,180,0,0,1,500
4706,28,0,1,0,1200
4707,140.0,0,1,0,1500
4708,140.0,0,1,0,400
4709,150,0,0,1,500
4710,110,0,1,0,1400
4711,185,0,0,1,1000
4712,140.0,1,0,0,2200
4713,150,0,1,0,2000
4714,75,0,1,0,800
4715,16,0,1,0,1200
4716,150,0,0,1,800
4717,130,0,1,0,500
4718,110,0,1,0,1200
4719,160,0,0,1,700
4720,140,0,0,1,450
4721,150,0,0,1,40000
4722,100,1,0,0,2400
4723,165,0,0,1,500
4724,115,1,0,0,200
4725,100,0,1,0,1200
4726,140,0,1,0,2200
4727,140.0,0,1,0,2000
4728,100,0,1,0,1400
4729,140.0,0,1,0,2000
4730,140.0,0,1,0,900
4731,90,0,0,1,400
4732,140.0,0,0,1,400
4733,70,0,0,1,350
4734,140,0,0,1,700
4735,180,0,0,1,700
4736,130,0,1,0,1400
4737,120,0,1,0,1100
4738,125,1,0,0,2600
4739,160,0,0,1,550
4740,90,0,0,1,430
4741,140.0,0,1,0,900
4742,120,0,0,1,600
4743,140.0,0,0,1,800
4744,75,0,0,1,300
4745,115,0,1,0,1100
4746,115,0,0,1,550
4747,140.0,0,0,1,550
4748,90,0,1,0,1300
4749,130,0,0,1,500
4750,140.0,0,0,1,800
4751,150,0,0,1,700
4752,140.0,0,1,0,950
4753,140.0,0,0,1,450
4754,150,0,0,1,450
4755,190,0,0,1,500
4756,140.0,0,1,0,450
4757,120,0,1,0,700
4758,80,0,0,1,550
4759,160,0,0,1,700
4760,45,0,1,0,2000
4761,200,0,0,1,1300
4762,140.0,0,0,1,350
4763,140.0,0,0,1,750
4764,140.0,0,0,1,600
4765,180,0,0,1,600
4766,160,0,0,1,600
4767,160,0,0,1,600
4768,150,0,0,1,450
4769,130,0,0,1,450
4770,180,0,1,0,1250
4771,170,0,0,1,900
4772,160,0,1,0,1700
4773,175,0,1,0,2000
4774,110,0,0,1,400
4775,180,0,0,1,500
4776,120,0,0,1,650
4777,70,0,0,1,300
4778,180,0,0,1,500
4779,150,0,0,1,450
4780,120,0,1,0,1500
4781,160,0,1,0,1800
4782,100,0,1,0,2000
4783,140.0,0,1,0,300
4784,110,0,1,0,13000
4785,135,0,1,0,1500
4786,140.0,0,0,1,700
4787,130,0,1,0,1100
4788,140.0,1,0,0,250
4789,120,1,0,0,250
4790,120,0,0,1,1500
4791,160,0,1,0,1500
4792,170,1,0,0,3300
4793,120,0,1,0,600
4794,150,1,0,0,3000
4795,180,0,0,1,700
4796,210,0,0,1,600
4797,135,0,1,0,1400
4798,140.0,0,0,1,500
4799,170,0,0,1,450
4800,130,0,0,1,450
4801,160,0,0,1,600
4802,180,0,0,1,700
4803,140.0,0,0,1,500
4804,140.0,0,0,1,450
4805,120,0,1,0,1300
4806,130,0,0,1,600
4807,200,0,0,1,800
4808,140.0,0,0,1,700
4809,125,0,1,0,700
4810,130,0,0,1,550
4811,150,0,0,1,450
4812,80,0,0,1,550
4813,185,1,0,0,3200
4814,150,0,0,1,500
4815,130,0,1,0,1700
4816,120,0,1,0,1000
4817,160,0,1,0,1500
4818,140.0,1,0,0,2000
4819,75,0,1,0,2000
4820,60,0,1,0,500
4821,140.0,0,1,0,500
4822,160,1,0,0,3000
4823,150,1,0,0,3000
4824,150,1,0,0,4000
4825,6,0,1,0,1700
4826,170,0,1,0,1450
4827,110,0,1,0,1400
4828,120,0,1,0,1500
4829,140,0,0,1,450
4830,185,0,0,1,800
4831,216,0,1,0,2500
4832,100,0,1,0,1400
4833,85,0,1,0,750
4834,140.0,0,0,1,550
4835,140.0,0,0,1,450
4836,100,0,1,0,1700
4837,85,0,1,0,1700
4838,170,0,0,1,800
4839,170,0,1,0,1800
4840,165,0,0,1,500
4841,210,0,0,1,600
4842,140.0,0,0,1,600
4843,110,1,0,0,2500
4844,170,0,1,0,2000
4845,140.0,0,0,1,500
4846,140.0,0,1,0,1200
4847,100,0,0,1,500
4848,180,0,0,1,1000
4849,130,0,1,0,2500
4850,140.0,0,1,0,1100
4851,140.0,0,1,0,1500
4852,140.0,0,0,1,450
4853,180,0,0,1,700
4854,160,0,0,1,550
4855,140.0,0,0,1,400
4856,120,0,0,1,550
4857,120,0,1,0,1100
4858,185,0,1,0,1600
4859,140.0,0,1,0,300
4860,160,0,1,0,1600
4861,140.0,0,1,0,1100
4862,150,0,0,1,800
4863,140.0,0,1,0,1500
4864,190,0,0,1,500
4865,150,0,1,0,1200
4866,165,0,1,0,1600
4867,165,0,0,1,900
4868,140.0,0,0,1,550
4869,165,0,0,1,750
4870,180,0,0,1,200
4871,170,0,0,1,750
4872,150,0,0,1,1200
4873,50,0,1,0,1000
4874,25,0,1,0,700
4875,170,0,0,1,450
4876,120,0,1,0,1100
4877,160,0,0,1,800
4878,170,0,0,1,125000
4879,170,0,0,1,125000
4880,200,1,0,0,220000
4881,140,0,0,1,500
4882,140.0,0,1,0,450
4883,140,0,0,1,110000
4884,165,0,0,1,145000
4885,140.0,0,0,1,1000
4886,160,0,0,1,700
4887,160,0,0,1,500
4888,200,0,0,1,200000
4889,266,0,0,1,115000
4890,180,0,1,0,550000
4891,85,0,0,1,430
4892,127,1,0,0,47000
4893,191,0,0,1,140000
4894,125,0,0,1,500
4895,125,0,0,1,600
4896,140,0,0,1,400
4897,50,0,1,0,1000
4898,70,0,0,1,550
4899,165,0,0,1,550
4900,140.0,0,1,0,1300
4901,60,0,0,1,500
4902,150,0,0,1,450
4903,140.0,0,0,1,500
4904,80,1,0,0,1400
4905,150,0,0,1,450
4906,140,0,0,1,1300
4907,140.0,0,0,1,750
4908,150,0,0,1,1000
4909,140.0,0,0,1,450
4910,170,0,0,1,400
4911,200,0,0,1,800
4912,160,1,0,0,3200
4913,120,0,1,0,1200
4914,85,0,0,1,450
4915,178,1,0,0,3200
4916,140,0,1,0,1500
4917,100,0,0,1,500
4918,180,0,0,1,600
4919,155,0,0,1,600
4920,160,0,0,1,500
4921,180,0,0,1,1000
4922,165,0,1,0,1200
4923,100,1,0,0,3000
4924,120,0,1,0,2250
4925,120,0,0,1,650
4926,70,0,1,0,1200
4927,120,0,1,0,1200
4928,120,0,1,0,1000
4929,140.0,0,0,1,800
4930,140.0,1,0,0,2500
4931,140,0,0,1,450
4932,90,0,1,0,1300
4933,165,0,0,1,750
4934,140,0,1,0,500
4935,180,0,0,1,1000
4936,180,0,0,1,1150
4937,180,0,0,1,1000
4938,140,0,0,1,500
4939,125,0,0,1,600
4940,140.0,0,0,1,500
4941,130,0,1,0,1200
4942,190,0,0,1,800
4943,3,0,1,0,1600
4944,150,0,0,1,450
4945,90,1,0,0,399
4946,58,0,1,0,700
4947,40,0,1,0,1200
4948,50,0,0,1,300
4949,170,0,0,1,500
4950,160,0,0,1,600
4951,165,0,1,0,1000
4952,140,0,1,0,1100
4953,140.0,0,1,0,1300
4954,120,1,0,0,2700
4955,150,0,1,0,2500
4956,120,0,1,0,1200
4957,80,0,0,1,500
4958,180,0,0,1,500
4959,50,0,0,1,500
4960,200,0,0,1,650
4961,140.0,0,1,0,250
4962,200,0,0,1,750
4963,180,0,0,1,200
4964,140.0,1,0,0,3500
4965,165,0,0,1,650
4966,140.0,0,0,1,750
4967,140.0,0,1,0,1300
4968,100,0,1,0,1500
4969,150,0,0,1,500
4970,175,0,0,1,600
4971,150,0,0,1,600
4972,150,0,0,1,500
4973,145,1,0,0,3000
4974,180,0,0,1,550
4975,130,0,0,1,500
4976,150,0,0,1,450
4977,150,0,0,1,450
4978,140.0,0,0,1,600
4979,130,0,1,0,1300
4980,50,0,1,0,1300
4981,150,0,1,0,3000
4982,120,0,1,0,750
4983,140.0,0,0,1,650
4984,140.0,0,1,0,1400
4985,45,0,0,1,300
4986,145,1,0,0,3000
4987,150,0,0,1,450
4988,140.0,0,0,1,600
4989,140.0,0,0,1,600
4990,170,0,0,1,450
4991,160,0,1,0,1150
4992,140.0,0,0,1,800
4993,200,0,1,0,1300
4994,160,0,0,1,500
4995,160,0,0,1,600
4996,180,0,0,1,1000
4997,180,0,0,1,1000
4998,140,0,0,1,500
4999,180,0,0,1,650
5000,90,0,1,0,1300
5001,140.0,0,1,0,1000
5002,60,0,1,0,850
5003,95,0,1,0,800
5004,90,0,1,0,800
5005,140.0,0,1,0,1000
5006,100,0,1,0,13000
5007,110,0,1,0,900
5008,140.0,0,1,0,1500
5009,140.0,0,0,1,300
5010,100,1,0,0,2500
5011,155,0,0,1,500
5012,100,0,1,0,1000
5013,160,0,0,1,500
5014,150,1,0,0,4000
5015,140.0,0,1,0,550
5016,28,0,1,0,1200
5017,180,0,0,1,700
5018,70,0,1,0,1200
5019,150,0,0,1,700
5020,150,0,0,1,600
5021,140.0,0,1,0,400
5022,150,0,0,1,1000
5023,140,0,1,0,2000
5024,120,0,1,0,900
5025,18,0,1,0,600
5026,140,0,0,1,435
5027,180,0,0,1,500
5028,70,0,1,0,2000
5029,140.0,0,0,1,600
5030,125,0,1,0,1500
5031,50,0,0,1,350
5032,180,0,1,0,600
5033,140.0,0,0,1,750
5034,170,0,0,1,700
5035,170,0,0,1,600
5036,140.0,0,0,1,600
5037,130,0,0,1,1
5038,135,0,1,0,1100
5039,70,0,0,1,350
5040,145,0,1,0,1200
5041,160,0,0,1,550
5042,140.0,0,1,0,1400
5043,150,0,0,1,450
5044,140,0,0,1,500
5045,110,1,0,0,2400
5046,130,0,1,0,1200
5047,130,0,1,0,2000
5048,135,0,1,0,1200
5049,35,0,0,1,350
